script starting at 01/12/2018 00:00:24 UTC
from this device:
uid=0(root) gid=0(root) groups=0(root)
10.0.0.1 , 10.0.0.1 , 2.133 , 01/12/2018 00:00:24 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 15.080 , 01/12/2018 00:00:26 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.694 , 01/12/2018 00:00:28 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.063 , 01/12/2018 00:00:31 UTC  
64.28.108.203 , vatican.com , 59.100 , 01/12/2018 00:00:33 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.001 , 01/12/2018 00:00:35 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 17.216 , 01/12/2018 00:00:37 UTC  
10.0.0.1 , 10.0.0.1 , 2.135 , 01/12/2018 00:00:49 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 16.821 , 01/12/2018 00:00:51 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 85.656 , 01/12/2018 00:00:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.884 , 01/12/2018 00:00:56 UTC  
64.28.108.203 , vatican.com , 58.607 , 01/12/2018 00:00:58 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.420 , 01/12/2018 00:01:00 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 14.639 , 01/12/2018 00:01:02 UTC  
10.0.0.1 , 10.0.0.1 , 1.923 , 01/12/2018 00:01:14 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 14.341 , 01/12/2018 00:01:16 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.780 , 01/12/2018 00:01:18 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.175 , 01/12/2018 00:01:20 UTC  
64.28.108.203 , vatican.com , 59.102 , 01/12/2018 00:01:22 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.593 , 01/12/2018 00:01:25 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 14.217 , 01/12/2018 00:01:27 UTC  
10.0.0.1 , 10.0.0.1 , 2.073 , 01/12/2018 00:01:39 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 14.416 , 01/12/2018 00:01:41 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.915 , 01/12/2018 00:01:43 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.285 , 01/12/2018 00:01:45 UTC  
64.28.108.203 , vatican.com , 58.339 , 01/12/2018 00:01:47 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.359 , 01/12/2018 00:01:50 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 16.854 , 01/12/2018 00:01:52 UTC  
10.0.0.1 , 10.0.0.1 , 1.941 , 01/12/2018 00:02:04 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 17.269 , 01/12/2018 00:02:06 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 87.687 , 01/12/2018 00:02:08 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 16.817 , 01/12/2018 00:02:10 UTC  
64.28.108.203 , vatican.com , 58.648 , 01/12/2018 00:02:12 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 19.566 , 01/12/2018 00:02:15 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 14.447 , 01/12/2018 00:02:17 UTC  
10.0.0.1 , 10.0.0.1 , 1.904 , 01/12/2018 00:02:29 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 14.400 , 01/12/2018 00:02:31 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 63.682 , 01/12/2018 00:02:33 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.089 , 01/12/2018 00:02:35 UTC  
64.28.108.203 , vatican.com , 60.901 , 01/12/2018 00:02:37 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.913 , 01/12/2018 00:02:39 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 13.951 , 01/12/2018 00:02:41 UTC  
