script starting at 13/11/2018 00:00:04 UTC
from this device:
uid=0(root) gid=0(root) groups=0(root)
10.0.0.1 , 10.0.0.1 , 2.382 , 13/11/2018 00:00:04 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.699 , 13/11/2018 00:01:31 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.421 , 13/11/2018 00:01:33 UTC  
10.0.0.1 , 10.0.0.1 , 1.920 , 13/11/2018 00:01:45 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 21.603 , 13/11/2018 00:01:47 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 82.425 , 13/11/2018 00:01:49 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.309 , 13/11/2018 00:01:51 UTC  
64.28.108.203 , vatican.com , 61.413 , 13/11/2018 00:01:53 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.616 , 13/11/2018 00:01:56 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.513 , 13/11/2018 00:01:58 UTC  
10.0.0.1 , 10.0.0.1 , 2.034 , 13/11/2018 00:02:10 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 20.795 , 13/11/2018 00:02:12 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 49.183 , 13/11/2018 00:02:14 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.616 , 13/11/2018 00:02:16 UTC  
64.28.108.203 , vatican.com , 59.078 , 13/11/2018 00:02:18 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.471 , 13/11/2018 00:02:20 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 17.232 , 13/11/2018 00:02:22 UTC  
10.0.0.1 , 10.0.0.1 , 2.088 , 13/11/2018 00:02:35 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 21.057 , 13/11/2018 00:02:37 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 60.133 , 13/11/2018 00:02:39 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.523 , 13/11/2018 00:02:41 UTC  
64.28.108.203 , vatican.com , 59.267 , 13/11/2018 00:02:43 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 16.927 , 13/11/2018 00:02:45 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.637 , 13/11/2018 00:02:47 UTC  
10.0.0.1 , 10.0.0.1 , 2.047 , 13/11/2018 00:02:59 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 20.599 , 13/11/2018 00:03:01 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 35.529 , 13/11/2018 00:03:03 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.612 , 13/11/2018 00:03:05 UTC  
64.28.108.203 , vatican.com , 58.974 , 13/11/2018 00:03:08 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.737 , 13/11/2018 00:03:10 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 17.443 , 13/11/2018 00:03:12 UTC  
10.0.0.1 , 10.0.0.1 , 1.921 , 13/11/2018 00:03:24 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 21.079 , 13/11/2018 00:03:26 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.841 , 13/11/2018 00:03:28 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.438 , 13/11/2018 00:03:30 UTC  
64.28.108.203 , vatican.com , 58.989 , 13/11/2018 00:03:32 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.476 , 13/11/2018 00:03:34 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 16.698 , 13/11/2018 00:03:36 UTC  
10.0.0.1 , 10.0.0.1 , 1.809 , 13/11/2018 00:03:49 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 20.472 , 13/11/2018 00:03:51 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 82.413 , 13/11/2018 00:03:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.498 , 13/11/2018 00:03:55 UTC  
64.28.108.203 , vatican.com , 58.605 , 13/11/2018 00:03:57 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.419 , 13/11/2018 00:03:59 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.310 , 13/11/2018 00:04:01 UTC  
10.0.0.1 , 10.0.0.1 , 2.431 , 13/11/2018 00:04:14 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 22.652 , 13/11/2018 00:04:16 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 81.654 , 13/11/2018 00:04:18 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.809 , 13/11/2018 00:04:20 UTC  
64.28.108.203 , vatican.com , 59.480 , 13/11/2018 00:04:22 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.774 , 13/11/2018 00:04:24 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.992 , 13/11/2018 00:04:26 UTC  
10.0.0.1 , 10.0.0.1 , 2.100 , 13/11/2018 00:04:38 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.595 , 13/11/2018 00:04:40 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 48.743 , 13/11/2018 00:04:42 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.862 , 13/11/2018 00:04:45 UTC  
64.28.108.203 , vatican.com , 58.589 , 13/11/2018 00:04:47 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.050 , 13/11/2018 00:04:49 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.336 , 13/11/2018 00:04:51 UTC  
10.0.0.1 , 10.0.0.1 , 2.246 , 13/11/2018 00:05:03 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 16.395 , 13/11/2018 00:05:05 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.750 , 13/11/2018 00:05:07 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 16.675 , 13/11/2018 00:05:09 UTC  
64.28.108.203 , vatican.com , 59.399 , 13/11/2018 00:05:12 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.870 , 13/11/2018 00:05:14 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 17.302 , 13/11/2018 00:05:16 UTC  
10.0.0.1 , 10.0.0.1 , 2.135 , 13/11/2018 00:05:28 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.044 , 13/11/2018 00:05:30 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.747 , 13/11/2018 00:05:32 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.391 , 13/11/2018 00:05:34 UTC  
64.28.108.203 , vatican.com , 60.954 , 13/11/2018 00:05:36 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.291 , 13/11/2018 00:05:38 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 15.000 , 13/11/2018 00:05:41 UTC  
10.0.0.1 , 10.0.0.1 , 2.156 , 13/11/2018 00:05:53 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 24.048 , 13/11/2018 00:05:55 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.219 , 13/11/2018 00:05:57 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.764 , 13/11/2018 00:05:59 UTC  
64.28.108.203 , vatican.com , 58.921 , 13/11/2018 00:06:01 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.668 , 13/11/2018 00:06:03 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.714 , 13/11/2018 00:06:05 UTC  
10.0.0.1 , 10.0.0.1 , 2.107 , 13/11/2018 00:06:18 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 21.065 , 13/11/2018 00:06:20 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 82.549 , 13/11/2018 00:06:22 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.791 , 13/11/2018 00:06:24 UTC  
64.28.108.203 , vatican.com , 58.818 , 13/11/2018 00:06:26 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.737 , 13/11/2018 00:06:28 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.229 , 13/11/2018 00:06:30 UTC  
10.0.0.1 , 10.0.0.1 , 2.087 , 13/11/2018 00:06:42 UTC  
lax31s01-in-x0e.1e100.net (2607:f8b0:4007:80e::200e , google.com , 21.114 , 13/11/2018 00:06:45 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 81.749 , 13/11/2018 00:06:47 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.426 , 13/11/2018 00:06:49 UTC  
64.28.108.203 , vatican.com , 58.884 , 13/11/2018 00:06:51 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 18.058 , 13/11/2018 00:06:53 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.334 , 13/11/2018 00:06:55 UTC  
10.0.0.1 , 10.0.0.1 , 2.070 , 13/11/2018 00:07:07 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.229 , 13/11/2018 00:07:09 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 49.033 , 13/11/2018 00:07:12 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.703 , 13/11/2018 00:07:14 UTC  
64.28.108.203 , vatican.com , 58.406 , 13/11/2018 00:07:16 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.725 , 13/11/2018 00:07:18 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 13.839 , 13/11/2018 00:07:20 UTC  
10.0.0.1 , 10.0.0.1 , 2.023 , 13/11/2018 00:07:32 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.841 , 13/11/2018 00:07:34 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 60.708 , 13/11/2018 00:07:36 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 16.934 , 13/11/2018 00:07:38 UTC  
64.28.108.203 , vatican.com , 59.501 , 13/11/2018 00:07:40 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.656 , 13/11/2018 00:07:43 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.843 , 13/11/2018 00:07:45 UTC  
10.0.0.1 , 10.0.0.1 , 2.314 , 13/11/2018 00:07:57 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 16.478 , 13/11/2018 00:07:59 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 84.030 , 13/11/2018 00:08:01 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.789 , 13/11/2018 00:08:04 UTC  
64.28.108.203 , vatican.com , 58.527 , 13/11/2018 00:08:06 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.207 , 13/11/2018 00:08:08 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.974 , 13/11/2018 00:08:10 UTC  
10.0.0.1 , 10.0.0.1 , 1.985 , 13/11/2018 00:08:23 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.764 , 13/11/2018 00:08:25 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 48.507 , 13/11/2018 00:08:27 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.617 , 13/11/2018 00:08:29 UTC  
64.28.108.203 , vatican.com , 58.947 , 13/11/2018 00:08:31 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.372 , 13/11/2018 00:08:33 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.940 , 13/11/2018 00:08:35 UTC  
10.0.0.1 , 10.0.0.1 , 2.094 , 13/11/2018 00:08:47 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 16.932 , 13/11/2018 00:08:49 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 81.861 , 13/11/2018 00:08:51 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.156 , 13/11/2018 00:08:54 UTC  
64.28.108.203 , vatican.com , 59.156 , 13/11/2018 00:08:56 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.477 , 13/11/2018 00:08:58 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.718 , 13/11/2018 00:09:00 UTC  
10.0.0.1 , 10.0.0.1 , 2.097 , 13/11/2018 00:09:12 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.217 , 13/11/2018 00:09:14 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 85.462 , 13/11/2018 00:09:16 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.150 , 13/11/2018 00:09:18 UTC  
64.28.108.203 , vatican.com , 63.444 , 13/11/2018 00:09:20 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.337 , 13/11/2018 00:09:23 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.688 , 13/11/2018 00:09:25 UTC  
10.0.0.1 , 10.0.0.1 , 2.516 , 13/11/2018 00:09:37 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.994 , 13/11/2018 00:09:39 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.769 , 13/11/2018 00:09:41 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.243 , 13/11/2018 00:09:43 UTC  
64.28.108.203 , vatican.com , 58.801 , 13/11/2018 00:09:45 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.917 , 13/11/2018 00:09:47 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.697 , 13/11/2018 00:09:49 UTC  
10.0.0.1 , 10.0.0.1 , 1.922 , 13/11/2018 00:10:02 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 15.026 , 13/11/2018 00:10:04 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 39.183 , 13/11/2018 00:10:06 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.357 , 13/11/2018 00:10:08 UTC  
64.28.108.203 , vatican.com , 58.673 , 13/11/2018 00:10:10 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.757 , 13/11/2018 00:10:12 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.420 , 13/11/2018 00:10:14 UTC  
10.0.0.1 , 10.0.0.1 , 1.924 , 13/11/2018 00:10:26 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.979 , 13/11/2018 00:10:28 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 63.299 , 13/11/2018 00:10:30 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.238 , 13/11/2018 00:10:33 UTC  
64.28.108.203 , vatican.com , 58.671 , 13/11/2018 00:10:35 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.412 , 13/11/2018 00:10:37 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 17.293 , 13/11/2018 00:10:39 UTC  
10.0.0.1 , 10.0.0.1 , 1.795 , 13/11/2018 00:10:51 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 16.573 , 13/11/2018 00:10:53 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 48.985 , 13/11/2018 00:10:55 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.222 , 13/11/2018 00:10:57 UTC  
64.28.108.203 , vatican.com , 58.950 , 13/11/2018 00:10:59 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.385 , 13/11/2018 00:11:02 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.806 , 13/11/2018 00:11:04 UTC  
10.0.0.1 , 10.0.0.1 , 2.213 , 13/11/2018 00:11:16 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.440 , 13/11/2018 00:11:18 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 82.508 , 13/11/2018 00:11:20 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.596 , 13/11/2018 00:11:23 UTC  
64.28.108.203 , vatican.com , 58.421 , 13/11/2018 00:11:25 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 16.893 , 13/11/2018 00:11:27 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.103 , 13/11/2018 00:11:29 UTC  
10.0.0.1 , 10.0.0.1 , 1.927 , 13/11/2018 00:11:41 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.269 , 13/11/2018 00:11:43 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.316 , 13/11/2018 00:11:45 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.931 , 13/11/2018 00:11:47 UTC  
64.28.108.203 , vatican.com , 61.682 , 13/11/2018 00:11:49 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 16.313 , 13/11/2018 00:11:53 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.992 , 13/11/2018 00:11:56 UTC  
10.0.0.1 , 10.0.0.1 , 2.048 , 13/11/2018 00:12:08 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 15.242 , 13/11/2018 00:12:10 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 60.468 , 13/11/2018 00:12:13 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.515 , 13/11/2018 00:12:15 UTC  
64.28.108.203 , vatican.com , 58.945 , 13/11/2018 00:12:17 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.799 , 13/11/2018 00:12:19 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.636 , 13/11/2018 00:12:22 UTC  
10.0.0.1 , 10.0.0.1 , 2.087 , 13/11/2018 00:12:34 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.081 , 13/11/2018 00:12:36 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 49.181 , 13/11/2018 00:12:38 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.904 , 13/11/2018 00:12:40 UTC  
64.28.108.203 , vatican.com , 58.614 , 13/11/2018 00:12:43 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 21.271 , 13/11/2018 00:12:45 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.721 , 13/11/2018 00:12:47 UTC  
10.0.0.1 , 10.0.0.1 , 1.960 , 13/11/2018 00:12:59 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.833 , 13/11/2018 00:13:01 UTC  
