script starting at 02/12/2018 00:00:06 UTC
from this device:
uid=1001(nettraff) gid=1001(nettraff) groups=1001(nettraff),4(adm),20(dialout),24(cdrom),27(sudo),29(audio),44(video),46(plugdev),60(games),100(users),101(input),108(netdev),997(gpio),998(i2c),999(spi),1000(pi)
10.0.0.1 , 10.0.0.1 , 0.496 , 02/12/2018 00:00:06 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 84.965 , 02/12/2018 00:02:14 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.897 , 02/12/2018 00:02:16 UTC  
64.28.108.203 , vatican.com , 57.376 , 02/12/2018 00:02:18 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.971 , 02/12/2018 00:02:20 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 13.544 , 02/12/2018 00:02:22 UTC  
10.0.0.1 , 10.0.0.1 , 1.103 , 02/12/2018 00:02:34 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.159 , 02/12/2018 00:02:36 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.851 , 02/12/2018 00:02:38 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.055 , 02/12/2018 00:02:41 UTC  
64.28.108.203 , vatican.com , 58.208 , 02/12/2018 00:02:43 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.651 , 02/12/2018 00:02:45 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 13.448 , 02/12/2018 00:02:47 UTC  
10.0.0.1 , 10.0.0.1 , 1.294 , 02/12/2018 00:02:59 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.241 , 02/12/2018 00:03:01 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.098 , 02/12/2018 00:03:03 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.183 , 02/12/2018 00:03:05 UTC  
64.28.108.203 , vatican.com , 57.421 , 02/12/2018 00:03:07 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.446 , 02/12/2018 00:03:10 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.034 , 02/12/2018 00:03:12 UTC  
10.0.0.1 , 10.0.0.1 , 1.357 , 02/12/2018 00:03:24 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 13.041 , 02/12/2018 00:03:26 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.408 , 02/12/2018 00:03:28 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.539 , 02/12/2018 00:03:30 UTC  
64.28.108.203 , vatican.com , 57.124 , 02/12/2018 00:03:32 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.341 , 02/12/2018 00:03:34 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 13.193 , 02/12/2018 00:03:36 UTC  
10.0.0.1 , 10.0.0.1 , 1.192 , 02/12/2018 00:03:49 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.060 , 02/12/2018 00:03:51 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.113 , 02/12/2018 00:03:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.548 , 02/12/2018 00:03:55 UTC  
64.28.108.203 , vatican.com , 59.008 , 02/12/2018 00:03:57 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.924 , 02/12/2018 00:03:59 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.000 , 02/12/2018 00:04:01 UTC  
10.0.0.1 , 10.0.0.1 , 1.446 , 02/12/2018 00:04:13 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.731 , 02/12/2018 00:04:15 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 91.549 , 02/12/2018 00:04:17 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.021 , 02/12/2018 00:04:20 UTC  
64.28.108.203 , vatican.com , 57.297 , 02/12/2018 00:04:22 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.074 , 02/12/2018 00:04:24 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 13.477 , 02/12/2018 00:04:26 UTC  
10.0.0.1 , 10.0.0.1 , 1.309 , 02/12/2018 00:04:38 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 13.691 , 02/12/2018 00:04:40 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 59.337 , 02/12/2018 00:04:42 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.131 , 02/12/2018 00:04:44 UTC  
64.28.108.203 , vatican.com , 57.490 , 02/12/2018 00:04:46 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.855 , 02/12/2018 00:04:49 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.171 , 02/12/2018 00:04:51 UTC  
10.0.0.1 , 10.0.0.1 , 1.290 , 02/12/2018 00:05:03 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.120 , 02/12/2018 00:05:05 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 90.982 , 02/12/2018 00:05:07 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.397 , 02/12/2018 00:05:09 UTC  
64.28.108.203 , vatican.com , 57.251 , 02/12/2018 00:05:11 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.841 , 02/12/2018 00:05:13 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 12.647 , 02/12/2018 00:05:15 UTC  
10.0.0.1 , 10.0.0.1 , 1.107 , 02/12/2018 00:05:27 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.274 , 02/12/2018 00:05:30 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 59.891 , 02/12/2018 00:05:32 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.981 , 02/12/2018 00:05:34 UTC  
64.28.108.203 , vatican.com , 57.728 , 02/12/2018 00:05:36 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.941 , 02/12/2018 00:05:38 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.152 , 02/12/2018 00:05:40 UTC  
10.0.0.1 , 10.0.0.1 , 1.233 , 02/12/2018 00:05:52 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.116 , 02/12/2018 00:05:54 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 85.072 , 02/12/2018 00:05:56 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.258 , 02/12/2018 00:05:59 UTC  
64.28.108.203 , vatican.com , 57.160 , 02/12/2018 00:06:01 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.923 , 02/12/2018 00:06:03 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 12.883 , 02/12/2018 00:06:05 UTC  
10.0.0.1 , 10.0.0.1 , 1.479 , 02/12/2018 00:06:17 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 12.821 , 02/12/2018 00:06:19 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 59.332 , 02/12/2018 00:06:21 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.731 , 02/12/2018 00:06:23 UTC  
64.28.108.203 , vatican.com , 57.140 , 02/12/2018 00:06:25 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.462 , 02/12/2018 00:06:28 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 12.908 , 02/12/2018 00:06:30 UTC  
10.0.0.1 , 10.0.0.1 , 1.274 , 02/12/2018 00:06:42 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 13.073 , 02/12/2018 00:06:44 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.727 , 02/12/2018 00:06:46 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.835 , 02/12/2018 00:06:48 UTC  
64.28.108.203 , vatican.com , 56.904 , 02/12/2018 00:06:50 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.306 , 02/12/2018 00:06:52 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 13.593 , 02/12/2018 00:06:54 UTC  
10.0.0.1 , 10.0.0.1 , 1.272 , 02/12/2018 00:07:06 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 13.327 , 02/12/2018 00:07:08 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.025 , 02/12/2018 00:07:11 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.853 , 02/12/2018 00:07:13 UTC  
64.28.108.203 , vatican.com , 57.408 , 02/12/2018 00:07:15 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.978 , 02/12/2018 00:07:17 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.593 , 02/12/2018 00:07:19 UTC  
10.0.0.1 , 10.0.0.1 , 1.297 , 02/12/2018 00:07:31 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.035 , 02/12/2018 00:07:33 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 92.271 , 02/12/2018 00:07:35 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.768 , 02/12/2018 00:07:37 UTC  
64.28.108.203 , vatican.com , 56.847 , 02/12/2018 00:07:40 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.751 , 02/12/2018 00:07:42 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.158 , 02/12/2018 00:07:44 UTC  
10.0.0.1 , 10.0.0.1 , 1.494 , 02/12/2018 00:07:56 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.365 , 02/12/2018 00:07:58 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 90.618 , 02/12/2018 00:08:00 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.794 , 02/12/2018 00:08:02 UTC  
64.28.108.203 , vatican.com , 57.808 , 02/12/2018 00:08:04 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.856 , 02/12/2018 00:08:06 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 13.458 , 02/12/2018 00:08:08 UTC  
10.0.0.1 , 10.0.0.1 , 1.414 , 02/12/2018 00:08:21 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 12.951 , 02/12/2018 00:08:23 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.838 , 02/12/2018 00:08:25 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.882 , 02/12/2018 00:08:27 UTC  
64.28.108.203 , vatican.com , 57.405 , 02/12/2018 00:08:29 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.840 , 02/12/2018 00:08:31 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 12.710 , 02/12/2018 00:08:33 UTC  
10.0.0.1 , 10.0.0.1 , 1.339 , 02/12/2018 00:08:45 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.842 , 02/12/2018 00:08:47 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 92.063 , 02/12/2018 00:08:49 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.288 , 02/12/2018 00:08:52 UTC  
64.28.108.203 , vatican.com , 57.821 , 02/12/2018 00:08:54 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.988 , 02/12/2018 00:08:56 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 13.371 , 02/12/2018 00:08:58 UTC  
10.0.0.1 , 10.0.0.1 , 1.151 , 02/12/2018 00:09:10 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.986 , 02/12/2018 00:09:12 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.794 , 02/12/2018 00:09:14 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.524 , 02/12/2018 00:09:16 UTC  
64.28.108.203 , vatican.com , 57.207 , 02/12/2018 00:09:18 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.808 , 02/12/2018 00:09:21 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 12.756 , 02/12/2018 00:09:23 UTC  
10.0.0.1 , 10.0.0.1 , 0.828 , 02/12/2018 00:09:35 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.243 , 02/12/2018 00:09:37 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.133 , 02/12/2018 00:09:39 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.946 , 02/12/2018 00:09:41 UTC  
64.28.108.203 , vatican.com , 57.408 , 02/12/2018 00:09:43 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.516 , 02/12/2018 00:09:45 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 13.075 , 02/12/2018 00:09:47 UTC  
10.0.0.1 , 10.0.0.1 , 1.131 , 02/12/2018 00:09:59 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.248 , 02/12/2018 00:10:01 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.421 , 02/12/2018 00:10:04 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.673 , 02/12/2018 00:10:06 UTC  
64.28.108.203 , vatican.com , 59.255 , 02/12/2018 00:10:08 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.366 , 02/12/2018 00:10:10 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 13.592 , 02/12/2018 00:10:12 UTC  
10.0.0.1 , 10.0.0.1 , 1.382 , 02/12/2018 00:10:24 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.602 , 02/12/2018 00:10:26 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.076 , 02/12/2018 00:10:28 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.333 , 02/12/2018 00:10:30 UTC  
64.28.108.203 , vatican.com , 57.219 , 02/12/2018 00:10:32 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.777 , 02/12/2018 00:10:35 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 13.469 , 02/12/2018 00:10:37 UTC  
10.0.0.1 , 10.0.0.1 , 1.474 , 02/12/2018 00:10:49 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 13.314 , 02/12/2018 00:10:51 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.048 , 02/12/2018 00:10:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.507 , 02/12/2018 00:10:55 UTC  
64.28.108.203 , vatican.com , 57.017 , 02/12/2018 00:10:57 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.058 , 02/12/2018 00:10:59 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 13.177 , 02/12/2018 00:11:01 UTC  
10.0.0.1 , 10.0.0.1 , 1.250 , 02/12/2018 00:11:13 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.959 , 02/12/2018 00:11:16 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 59.965 , 02/12/2018 00:11:18 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.007 , 02/12/2018 00:11:20 UTC  
64.28.108.203 , vatican.com , 56.903 , 02/12/2018 00:11:22 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.084 , 02/12/2018 00:11:24 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.369 , 02/12/2018 00:11:26 UTC  
10.0.0.1 , 10.0.0.1 , 0.964 , 02/12/2018 00:11:38 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 12.930 , 02/12/2018 00:11:40 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.328 , 02/12/2018 00:11:42 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.967 , 02/12/2018 00:11:45 UTC  
64.28.108.203 , vatican.com , 57.254 , 02/12/2018 00:11:47 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.709 , 02/12/2018 00:11:49 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 13.214 , 02/12/2018 00:11:51 UTC  
10.0.0.1 , 10.0.0.1 , 1.287 , 02/12/2018 00:12:03 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.477 , 02/12/2018 00:12:05 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 84.890 , 02/12/2018 00:12:07 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.159 , 02/12/2018 00:12:09 UTC  
64.28.108.203 , vatican.com , 58.352 , 02/12/2018 00:12:11 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.793 , 02/12/2018 00:12:14 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.140 , 02/12/2018 00:12:16 UTC  
10.0.0.1 , 10.0.0.1 , 1.007 , 02/12/2018 00:12:28 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.436 , 02/12/2018 00:12:30 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.445 , 02/12/2018 00:12:32 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.648 , 02/12/2018 00:12:34 UTC  
64.28.108.203 , vatican.com , 57.873 , 02/12/2018 00:12:36 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.735 , 02/12/2018 00:12:38 UTC  
