script starting at 27/11/2018 00:00:00 UTC
from this device:
uid=0(root) gid=0(root) groups=0(root)
10.0.0.1 , 10.0.0.1 , 2.124 , 27/11/2018 00:00:00 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.307 , 27/11/2018 00:01:45 UTC  
64.28.108.203 , vatican.com , 59.067 , 27/11/2018 00:01:47 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.126 , 27/11/2018 00:01:49 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 17.746 , 27/11/2018 00:01:51 UTC  
10.0.0.1 , 10.0.0.1 , 2.085 , 27/11/2018 00:02:03 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.473 , 27/11/2018 00:02:05 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 88.539 , 27/11/2018 00:02:08 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.531 , 27/11/2018 00:02:10 UTC  
64.28.108.203 , vatican.com , 59.191 , 27/11/2018 00:02:12 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.116 , 27/11/2018 00:02:14 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.650 , 27/11/2018 00:02:17 UTC  
10.0.0.1 , 10.0.0.1 , 1.962 , 27/11/2018 00:02:29 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 13.946 , 27/11/2018 00:02:31 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 64.188 , 27/11/2018 00:02:33 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.863 , 27/11/2018 00:02:35 UTC  
64.28.108.203 , vatican.com , 58.257 , 27/11/2018 00:02:37 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.650 , 27/11/2018 00:02:39 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.613 , 27/11/2018 00:02:42 UTC  
10.0.0.1 , 10.0.0.1 , 2.159 , 27/11/2018 00:02:54 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.882 , 27/11/2018 00:02:56 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 35.172 , 27/11/2018 00:02:58 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.365 , 27/11/2018 00:03:00 UTC  
64.28.108.203 , vatican.com , 58.621 , 27/11/2018 00:03:02 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.583 , 27/11/2018 00:03:04 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.570 , 27/11/2018 00:03:06 UTC  
10.0.0.1 , 10.0.0.1 , 1.793 , 27/11/2018 00:03:18 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 13.705 , 27/11/2018 00:03:21 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 49.297 , 27/11/2018 00:03:23 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.994 , 27/11/2018 00:03:25 UTC  
64.28.108.203 , vatican.com , 59.785 , 27/11/2018 00:03:27 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.540 , 27/11/2018 00:03:29 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.516 , 27/11/2018 00:03:31 UTC  
10.0.0.1 , 10.0.0.1 , 2.005 , 27/11/2018 00:03:43 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.597 , 27/11/2018 00:03:46 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 90.337 , 27/11/2018 00:03:48 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.761 , 27/11/2018 00:03:50 UTC  
64.28.108.203 , vatican.com , 61.755 , 27/11/2018 00:03:52 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 18.233 , 27/11/2018 00:03:54 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 16.760 , 27/11/2018 00:03:56 UTC  
10.0.0.1 , 10.0.0.1 , 2.158 , 27/11/2018 00:04:08 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 13.773 , 27/11/2018 00:04:10 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.867 , 27/11/2018 00:04:13 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.529 , 27/11/2018 00:04:15 UTC  
64.28.108.203 , vatican.com , 58.682 , 27/11/2018 00:04:17 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.696 , 27/11/2018 00:04:19 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.380 , 27/11/2018 00:04:21 UTC  
10.0.0.1 , 10.0.0.1 , 1.921 , 27/11/2018 00:04:33 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.301 , 27/11/2018 00:04:35 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 88.121 , 27/11/2018 00:04:37 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.688 , 27/11/2018 00:04:39 UTC  
64.28.108.203 , vatican.com , 59.025 , 27/11/2018 00:04:42 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.227 , 27/11/2018 00:04:44 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 19.417 , 27/11/2018 00:04:46 UTC  
10.0.0.1 , 10.0.0.1 , 2.281 , 27/11/2018 00:04:58 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.187 , 27/11/2018 00:05:00 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 63.398 , 27/11/2018 00:05:02 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.347 , 27/11/2018 00:05:04 UTC  
64.28.108.203 , vatican.com , 61.603 , 27/11/2018 00:05:06 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.849 , 27/11/2018 00:05:09 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 13.923 , 27/11/2018 00:05:11 UTC  
10.0.0.1 , 10.0.0.1 , 2.078 , 27/11/2018 00:05:23 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.068 , 27/11/2018 00:05:25 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 37.329 , 27/11/2018 00:05:27 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.044 , 27/11/2018 00:05:29 UTC  
64.28.108.203 , vatican.com , 57.998 , 27/11/2018 00:05:31 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.615 , 27/11/2018 00:05:33 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 19.528 , 27/11/2018 00:05:35 UTC  
10.0.0.1 , 10.0.0.1 , 2.066 , 27/11/2018 00:05:47 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.700 , 27/11/2018 00:05:49 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.154 , 27/11/2018 00:05:52 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.888 , 27/11/2018 00:05:54 UTC  
64.28.108.203 , vatican.com , 58.541 , 27/11/2018 00:05:56 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.929 , 27/11/2018 00:05:58 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 20.050 , 27/11/2018 00:06:00 UTC  
10.0.0.1 , 10.0.0.1 , 2.031 , 27/11/2018 00:06:12 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 13.522 , 27/11/2018 00:06:14 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 87.710 , 27/11/2018 00:06:16 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.431 , 27/11/2018 00:06:18 UTC  
64.28.108.203 , vatican.com , 58.169 , 27/11/2018 00:06:20 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.945 , 27/11/2018 00:06:23 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.541 , 27/11/2018 00:06:25 UTC  
10.0.0.1 , 10.0.0.1 , 2.073 , 27/11/2018 00:06:37 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.041 , 27/11/2018 00:06:39 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 37.416 , 27/11/2018 00:06:41 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.613 , 27/11/2018 00:06:43 UTC  
64.28.108.203 , vatican.com , 58.945 , 27/11/2018 00:06:45 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.412 , 27/11/2018 00:06:47 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.286 , 27/11/2018 00:06:49 UTC  
10.0.0.1 , 10.0.0.1 , 2.021 , 27/11/2018 00:07:01 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.575 , 27/11/2018 00:07:03 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 87.981 , 27/11/2018 00:07:06 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.993 , 27/11/2018 00:07:08 UTC  
64.28.108.203 , vatican.com , 59.418 , 27/11/2018 00:07:10 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.871 , 27/11/2018 00:07:12 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.362 , 27/11/2018 00:07:14 UTC  
10.0.0.1 , 10.0.0.1 , 2.053 , 27/11/2018 00:07:26 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.285 , 27/11/2018 00:07:28 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 63.008 , 27/11/2018 00:07:30 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.514 , 27/11/2018 00:07:32 UTC  
64.28.108.203 , vatican.com , 58.573 , 27/11/2018 00:07:34 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.629 , 27/11/2018 00:07:37 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.363 , 27/11/2018 00:07:39 UTC  
10.0.0.1 , 10.0.0.1 , 2.065 , 27/11/2018 00:07:51 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.326 , 27/11/2018 00:07:53 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 35.050 , 27/11/2018 00:07:55 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.053 , 27/11/2018 00:07:57 UTC  
64.28.108.203 , vatican.com , 59.377 , 27/11/2018 00:07:59 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.456 , 27/11/2018 00:08:01 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 16.914 , 27/11/2018 00:08:03 UTC  
10.0.0.1 , 10.0.0.1 , 2.346 , 27/11/2018 00:08:15 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.148 , 27/11/2018 00:08:18 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.110 , 27/11/2018 00:08:20 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.411 , 27/11/2018 00:08:22 UTC  
64.28.108.203 , vatican.com , 59.402 , 27/11/2018 00:08:24 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.470 , 27/11/2018 00:08:26 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 17.118 , 27/11/2018 00:08:28 UTC  
10.0.0.1 , 10.0.0.1 , 1.880 , 27/11/2018 00:08:40 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.458 , 27/11/2018 00:08:42 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 88.200 , 27/11/2018 00:08:44 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.845 , 27/11/2018 00:08:47 UTC  
64.28.108.203 , vatican.com , 58.847 , 27/11/2018 00:08:49 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.733 , 27/11/2018 00:08:51 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.046 , 27/11/2018 00:08:53 UTC  
10.0.0.1 , 10.0.0.1 , 1.965 , 27/11/2018 00:09:05 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.302 , 27/11/2018 00:09:07 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 36.709 , 27/11/2018 00:09:09 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.865 , 27/11/2018 00:09:11 UTC  
64.28.108.203 , vatican.com , 58.269 , 27/11/2018 00:09:13 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.982 , 27/11/2018 00:09:16 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.392 , 27/11/2018 00:09:18 UTC  
10.0.0.1 , 10.0.0.1 , 2.008 , 27/11/2018 00:09:30 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.255 , 27/11/2018 00:09:32 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 88.204 , 27/11/2018 00:09:34 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.564 , 27/11/2018 00:09:36 UTC  
64.28.108.203 , vatican.com , 64.345 , 27/11/2018 00:09:38 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.424 , 27/11/2018 00:09:40 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.547 , 27/11/2018 00:09:42 UTC  
10.0.0.1 , 10.0.0.1 , 1.853 , 27/11/2018 00:09:55 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.151 , 27/11/2018 00:09:57 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 63.121 , 27/11/2018 00:09:59 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.400 , 27/11/2018 00:10:01 UTC  
64.28.108.203 , vatican.com , 58.460 , 27/11/2018 00:10:03 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.465 , 27/11/2018 00:10:05 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.286 , 27/11/2018 00:10:07 UTC  
10.0.0.1 , 10.0.0.1 , 2.048 , 27/11/2018 00:10:20 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.213 , 27/11/2018 00:10:22 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.629 , 27/11/2018 00:10:24 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 17.769 , 27/11/2018 00:10:26 UTC  
64.28.108.203 , vatican.com , 58.340 , 27/11/2018 00:10:28 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.833 , 27/11/2018 00:10:30 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.056 , 27/11/2018 00:10:32 UTC  
10.0.0.1 , 10.0.0.1 , 2.060 , 27/11/2018 00:10:44 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.644 , 27/11/2018 00:10:46 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.306 , 27/11/2018 00:10:48 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.355 , 27/11/2018 00:10:50 UTC  
64.28.108.203 , vatican.com , 58.592 , 27/11/2018 00:10:53 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.252 , 27/11/2018 00:10:55 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 17.160 , 27/11/2018 00:10:57 UTC  
10.0.0.1 , 10.0.0.1 , 1.884 , 27/11/2018 00:11:09 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 13.808 , 27/11/2018 00:11:11 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 87.789 , 27/11/2018 00:11:13 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.316 , 27/11/2018 00:11:15 UTC  
64.28.108.203 , vatican.com , 58.365 , 27/11/2018 00:11:17 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.750 , 27/11/2018 00:11:19 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.571 , 27/11/2018 00:11:22 UTC  
10.0.0.1 , 10.0.0.1 , 1.982 , 27/11/2018 00:11:34 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 19.481 , 27/11/2018 00:11:36 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.144 , 27/11/2018 00:11:38 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.345 , 27/11/2018 00:11:40 UTC  
64.28.108.203 , vatican.com , 58.913 , 27/11/2018 00:11:42 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.565 , 27/11/2018 00:11:44 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.799 , 27/11/2018 00:11:46 UTC  
10.0.0.1 , 10.0.0.1 , 2.231 , 27/11/2018 00:11:58 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.143 , 27/11/2018 00:12:00 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 90.582 , 27/11/2018 00:12:03 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.953 , 27/11/2018 00:12:05 UTC  
64.28.108.203 , vatican.com , 60.143 , 27/11/2018 00:12:07 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.286 , 27/11/2018 00:12:09 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 16.850 , 27/11/2018 00:12:11 UTC  
10.0.0.1 , 10.0.0.1 , 1.899 , 27/11/2018 00:12:23 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.338 , 27/11/2018 00:12:25 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 62.747 , 27/11/2018 00:12:27 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.039 , 27/11/2018 00:12:29 UTC  
64.28.108.203 , vatican.com , 58.318 , 27/11/2018 00:12:32 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.493 , 27/11/2018 00:12:34 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 13.900 , 27/11/2018 00:12:36 UTC  
10.0.0.1 , 10.0.0.1 , 2.062 , 27/11/2018 00:12:48 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.105 , 27/11/2018 00:12:50 UTC  
