script starting at 11/11/2018 00:00:09 UTC
from this device:
uid=0(root) gid=0(root) groups=0(root)
10.0.0.1 , 10.0.0.1 , 2.045 , 11/11/2018 00:00:09 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.974 , 11/11/2018 00:01:51 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 81.587 , 11/11/2018 00:01:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.574 , 11/11/2018 00:01:55 UTC  
64.28.108.203 , vatican.com , 58.691 , 11/11/2018 00:01:57 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.358 , 11/11/2018 00:02:00 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.474 , 11/11/2018 00:02:02 UTC  
10.0.0.1 , 10.0.0.1 , 2.020 , 11/11/2018 00:02:14 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.135 , 11/11/2018 00:02:16 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 49.224 , 11/11/2018 00:02:18 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.872 , 11/11/2018 00:02:20 UTC  
64.28.108.203 , vatican.com , 58.695 , 11/11/2018 00:02:32 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.911 , 11/11/2018 00:02:35 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.184 , 11/11/2018 00:02:37 UTC  
10.0.0.1 , 10.0.0.1 , 1.794 , 11/11/2018 00:02:49 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.468 , 11/11/2018 00:02:51 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.365 , 11/11/2018 00:02:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.123 , 11/11/2018 00:02:55 UTC  
64.28.108.203 , vatican.com , 59.108 , 11/11/2018 00:02:57 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.642 , 11/11/2018 00:02:59 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.482 , 11/11/2018 00:03:01 UTC  
10.0.0.1 , 10.0.0.1 , 1.837 , 11/11/2018 00:03:14 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.319 , 11/11/2018 00:03:16 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 60.202 , 11/11/2018 00:03:18 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.676 , 11/11/2018 00:03:20 UTC  
64.28.108.203 , vatican.com , 61.298 , 11/11/2018 00:03:22 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.863 , 11/11/2018 00:03:24 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 13.872 , 11/11/2018 00:03:26 UTC  
10.0.0.1 , 10.0.0.1 , 2.110 , 11/11/2018 00:03:38 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.432 , 11/11/2018 00:03:40 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.146 , 11/11/2018 00:03:42 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.182 , 11/11/2018 00:03:44 UTC  
64.28.108.203 , vatican.com , 58.523 , 11/11/2018 00:03:47 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.822 , 11/11/2018 00:03:49 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.111 , 11/11/2018 00:03:51 UTC  
10.0.0.1 , 10.0.0.1 , 2.150 , 11/11/2018 00:04:03 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.940 , 11/11/2018 00:04:05 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 83.067 , 11/11/2018 00:04:07 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.205 , 11/11/2018 00:04:09 UTC  
64.28.108.203 , vatican.com , 58.404 , 11/11/2018 00:04:11 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.876 , 11/11/2018 00:04:13 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.036 , 11/11/2018 00:04:16 UTC  
10.0.0.1 , 10.0.0.1 , 2.025 , 11/11/2018 00:04:28 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.929 , 11/11/2018 00:04:30 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 81.949 , 11/11/2018 00:04:32 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.704 , 11/11/2018 00:04:34 UTC  
64.28.108.203 , vatican.com , 59.435 , 11/11/2018 00:04:36 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.685 , 11/11/2018 00:04:38 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.607 , 11/11/2018 00:04:40 UTC  
10.0.0.1 , 10.0.0.1 , 2.054 , 11/11/2018 00:04:52 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.181 , 11/11/2018 00:04:54 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 51.365 , 11/11/2018 00:04:56 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.991 , 11/11/2018 00:04:59 UTC  
64.28.108.203 , vatican.com , 58.907 , 11/11/2018 00:05:01 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.379 , 11/11/2018 00:05:03 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 19.891 , 11/11/2018 00:05:05 UTC  
10.0.0.1 , 10.0.0.1 , 1.878 , 11/11/2018 00:05:17 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.187 , 11/11/2018 00:05:19 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.672 , 11/11/2018 00:05:21 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.051 , 11/11/2018 00:05:24 UTC  
64.28.108.203 , vatican.com , 58.884 , 11/11/2018 00:05:26 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 16.841 , 11/11/2018 00:05:28 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.213 , 11/11/2018 00:05:30 UTC  
10.0.0.1 , 10.0.0.1 , 1.837 , 11/11/2018 00:05:42 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.792 , 11/11/2018 00:05:44 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 60.100 , 11/11/2018 00:05:46 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.206 , 11/11/2018 00:05:48 UTC  
64.28.108.203 , vatican.com , 59.916 , 11/11/2018 00:05:50 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.681 , 11/11/2018 00:05:52 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 16.874 , 11/11/2018 00:05:54 UTC  
10.0.0.1 , 10.0.0.1 , 1.889 , 11/11/2018 00:06:07 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.038 , 11/11/2018 00:06:09 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 36.726 , 11/11/2018 00:06:11 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.480 , 11/11/2018 00:06:13 UTC  
64.28.108.203 , vatican.com , 58.582 , 11/11/2018 00:06:15 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.775 , 11/11/2018 00:06:17 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.556 , 11/11/2018 00:06:19 UTC  
10.0.0.1 , 10.0.0.1 , 1.844 , 11/11/2018 00:06:31 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.065 , 11/11/2018 00:06:33 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 82.223 , 11/11/2018 00:06:35 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.631 , 11/11/2018 00:06:38 UTC  
64.28.108.203 , vatican.com , 61.008 , 11/11/2018 00:06:41 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.308 , 11/11/2018 00:06:43 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.733 , 11/11/2018 00:06:45 UTC  
10.0.0.1 , 10.0.0.1 , 2.388 , 11/11/2018 00:06:57 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 17.631 , 11/11/2018 00:06:59 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 82.315 , 11/11/2018 00:07:01 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.194 , 11/11/2018 00:07:03 UTC  
64.28.108.203 , vatican.com , 57.970 , 11/11/2018 00:07:06 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.053 , 11/11/2018 00:07:08 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.061 , 11/11/2018 00:07:10 UTC  
10.0.0.1 , 10.0.0.1 , 2.096 , 11/11/2018 00:07:22 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.398 , 11/11/2018 00:07:24 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 48.892 , 11/11/2018 00:07:26 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.786 , 11/11/2018 00:07:28 UTC  
64.28.108.203 , vatican.com , 58.652 , 11/11/2018 00:07:30 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.709 , 11/11/2018 00:07:32 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.810 , 11/11/2018 00:07:35 UTC  
10.0.0.1 , 10.0.0.1 , 1.975 , 11/11/2018 00:07:47 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 17.073 , 11/11/2018 00:07:49 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.966 , 11/11/2018 00:07:51 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 17.425 , 11/11/2018 00:07:53 UTC  
64.28.108.203 , vatican.com , 63.059 , 11/11/2018 00:07:55 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.197 , 11/11/2018 00:07:57 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 15.009 , 11/11/2018 00:07:59 UTC  
10.0.0.1 , 10.0.0.1 , 2.024 , 11/11/2018 00:08:11 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 16.667 , 11/11/2018 00:08:13 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 60.816 , 11/11/2018 00:08:15 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.494 , 11/11/2018 00:08:18 UTC  
64.28.108.203 , vatican.com , 60.257 , 11/11/2018 00:08:20 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.152 , 11/11/2018 00:08:22 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.623 , 11/11/2018 00:08:24 UTC  
10.0.0.1 , 10.0.0.1 , 2.067 , 11/11/2018 00:08:36 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.962 , 11/11/2018 00:08:38 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.799 , 11/11/2018 00:08:40 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 17.509 , 11/11/2018 00:08:42 UTC  
64.28.108.203 , vatican.com , 58.489 , 11/11/2018 00:08:45 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.371 , 11/11/2018 00:08:47 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.488 , 11/11/2018 00:08:49 UTC  
10.0.0.1 , 10.0.0.1 , 1.944 , 11/11/2018 00:09:01 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 16.558 , 11/11/2018 00:09:03 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 82.795 , 11/11/2018 00:09:05 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.388 , 11/11/2018 00:09:07 UTC  
64.28.108.203 , vatican.com , 58.595 , 11/11/2018 00:09:09 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.370 , 11/11/2018 00:09:11 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.547 , 11/11/2018 00:09:13 UTC  
10.0.0.1 , 10.0.0.1 , 1.892 , 11/11/2018 00:09:26 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.170 , 11/11/2018 00:09:28 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 81.874 , 11/11/2018 00:09:30 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.766 , 11/11/2018 00:09:32 UTC  
64.28.108.203 , vatican.com , 59.115 , 11/11/2018 00:09:34 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.375 , 11/11/2018 00:09:36 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.595 , 11/11/2018 00:09:38 UTC  
10.0.0.1 , 10.0.0.1 , 2.041 , 11/11/2018 00:09:50 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.515 , 11/11/2018 00:09:52 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 48.727 , 11/11/2018 00:09:54 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.660 , 11/11/2018 00:09:57 UTC  
64.28.108.203 , vatican.com , 62.047 , 11/11/2018 00:09:59 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.044 , 11/11/2018 00:10:01 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.609 , 11/11/2018 00:10:03 UTC  
10.0.0.1 , 10.0.0.1 , 2.027 , 11/11/2018 00:10:15 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.700 , 11/11/2018 00:10:17 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.077 , 11/11/2018 00:10:19 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.295 , 11/11/2018 00:10:21 UTC  
64.28.108.203 , vatican.com , 61.287 , 11/11/2018 00:10:23 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.340 , 11/11/2018 00:10:25 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.042 , 11/11/2018 00:10:27 UTC  
10.0.0.1 , 10.0.0.1 , 2.119 , 11/11/2018 00:10:40 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.921 , 11/11/2018 00:10:42 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 65.433 , 11/11/2018 00:10:44 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.913 , 11/11/2018 00:10:46 UTC  
64.28.108.203 , vatican.com , 59.131 , 11/11/2018 00:10:48 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.546 , 11/11/2018 00:10:50 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.642 , 11/11/2018 00:10:52 UTC  
10.0.0.1 , 10.0.0.1 , 2.045 , 11/11/2018 00:11:04 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 16.386 , 11/11/2018 00:11:06 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.130 , 11/11/2018 00:11:09 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.256 , 11/11/2018 00:11:11 UTC  
64.28.108.203 , vatican.com , 58.421 , 11/11/2018 00:11:13 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.140 , 11/11/2018 00:11:15 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.316 , 11/11/2018 00:11:17 UTC  
10.0.0.1 , 10.0.0.1 , 1.876 , 11/11/2018 00:11:29 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.762 , 11/11/2018 00:11:31 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 82.772 , 11/11/2018 00:11:33 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.220 , 11/11/2018 00:11:35 UTC  
64.28.108.203 , vatican.com , 59.778 , 11/11/2018 00:11:37 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.555 , 11/11/2018 00:11:39 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.464 , 11/11/2018 00:11:42 UTC  
10.0.0.1 , 10.0.0.1 , 2.163 , 11/11/2018 00:11:54 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.786 , 11/11/2018 00:11:56 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.870 , 11/11/2018 00:11:58 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.299 , 11/11/2018 00:12:00 UTC  
64.28.108.203 , vatican.com , 58.336 , 11/11/2018 00:12:02 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.861 , 11/11/2018 00:12:04 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.389 , 11/11/2018 00:12:06 UTC  
10.0.0.1 , 10.0.0.1 , 2.179 , 11/11/2018 00:12:18 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.080 , 11/11/2018 00:12:20 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 82.273 , 11/11/2018 00:12:23 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.413 , 11/11/2018 00:12:25 UTC  
64.28.108.203 , vatican.com , 58.915 , 11/11/2018 00:12:27 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.653 , 11/11/2018 00:12:29 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 17.109 , 11/11/2018 00:12:31 UTC  
10.0.0.1 , 10.0.0.1 , 1.932 , 11/11/2018 00:12:43 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 15.655 , 11/11/2018 00:12:45 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.247 , 11/11/2018 00:12:47 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.263 , 11/11/2018 00:12:49 UTC  
64.28.108.203 , vatican.com , 58.917 , 11/11/2018 00:12:51 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.321 , 11/11/2018 00:12:54 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 14.555 , 11/11/2018 00:12:56 UTC  
10.0.0.1 , 10.0.0.1 , 1.900 , 11/11/2018 00:13:08 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 15.293 , 11/11/2018 00:13:10 UTC  
