script starting at 08/11/2018 00:00:14 UTC
from this device:
uid=0(root) gid=0(root) groups=0(root)
10.0.0.1 , 10.0.0.1 , 1.914 , 08/11/2018 00:00:14 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 14.272 , 08/11/2018 00:00:16 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.753 , 08/11/2018 00:00:18 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 17.052 , 08/11/2018 00:00:20 UTC  
64.28.108.203 , vatican.com , 58.532 , 08/11/2018 00:00:22 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.719 , 08/11/2018 00:00:24 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 14.441 , 08/11/2018 00:00:26 UTC  
10.0.0.1 , 10.0.0.1 , 2.118 , 08/11/2018 00:00:38 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 14.783 , 08/11/2018 00:00:41 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 82.476 , 08/11/2018 00:00:43 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.468 , 08/11/2018 00:00:45 UTC  
64.28.108.203 , vatican.com , 58.646 , 08/11/2018 00:00:47 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.922 , 08/11/2018 00:00:49 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 14.768 , 08/11/2018 00:00:51 UTC  
10.0.0.1 , 10.0.0.1 , 1.998 , 08/11/2018 00:01:03 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 13.980 , 08/11/2018 00:01:05 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 54.349 , 08/11/2018 00:01:07 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.973 , 08/11/2018 00:01:10 UTC  
64.28.108.203 , vatican.com , 61.428 , 08/11/2018 00:01:12 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.319 , 08/11/2018 00:01:14 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 14.657 , 08/11/2018 00:01:16 UTC  
10.0.0.1 , 10.0.0.1 , 2.053 , 08/11/2018 00:01:28 UTC  
