script starting at 15/11/2018 00:00:09 UTC
from this device:
uid=0(root) gid=0(root) groups=0(root)
10.0.0.1 , 10.0.0.1 , 1.989 , 15/11/2018 00:00:09 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 35.427 , 15/11/2018 00:01:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.110 , 15/11/2018 00:01:55 UTC  
64.28.108.203 , vatican.com , 58.452 , 15/11/2018 00:01:58 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.222 , 15/11/2018 00:02:00 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.989 , 15/11/2018 00:02:02 UTC  
10.0.0.1 , 10.0.0.1 , 2.030 , 15/11/2018 00:02:14 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 18.273 , 15/11/2018 00:02:16 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 51.313 , 15/11/2018 00:02:18 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.494 , 15/11/2018 00:02:21 UTC  
64.28.108.203 , vatican.com , 59.170 , 15/11/2018 00:02:23 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.610 , 15/11/2018 00:02:25 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.385 , 15/11/2018 00:02:27 UTC  
10.0.0.1 , 10.0.0.1 , 2.349 , 15/11/2018 00:02:39 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 15.429 , 15/11/2018 00:02:41 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 82.743 , 15/11/2018 00:02:43 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.235 , 15/11/2018 00:02:45 UTC  
64.28.108.203 , vatican.com , 60.922 , 15/11/2018 00:02:48 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.017 , 15/11/2018 00:02:50 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 15.130 , 15/11/2018 00:02:52 UTC  
10.0.0.1 , 10.0.0.1 , 1.890 , 15/11/2018 00:03:04 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 15.501 , 15/11/2018 00:03:06 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 60.986 , 15/11/2018 00:03:08 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.628 , 15/11/2018 00:03:10 UTC  
64.28.108.203 , vatican.com , 59.822 , 15/11/2018 00:03:12 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.679 , 15/11/2018 00:03:14 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 13.888 , 15/11/2018 00:03:17 UTC  
10.0.0.1 , 10.0.0.1 , 2.055 , 15/11/2018 00:03:29 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.164 , 15/11/2018 00:03:31 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 36.765 , 15/11/2018 00:03:33 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.582 , 15/11/2018 00:03:35 UTC  
64.28.108.203 , vatican.com , 58.673 , 15/11/2018 00:03:37 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.641 , 15/11/2018 00:03:39 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 14.491 , 15/11/2018 00:03:41 UTC  
10.0.0.1 , 10.0.0.1 , 2.084 , 15/11/2018 00:03:53 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.940 , 15/11/2018 00:03:55 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 82.317 , 15/11/2018 00:03:57 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 17.696 , 15/11/2018 00:04:00 UTC  
64.28.108.203 , vatican.com , 58.595 , 15/11/2018 00:04:02 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.189 , 15/11/2018 00:04:04 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 14.163 , 15/11/2018 00:04:06 UTC  
10.0.0.1 , 10.0.0.1 , 1.908 , 15/11/2018 00:04:18 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.203 , 15/11/2018 00:04:20 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.585 , 15/11/2018 00:04:22 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.124 , 15/11/2018 00:04:24 UTC  
64.28.108.203 , vatican.com , 58.745 , 15/11/2018 00:04:26 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.050 , 15/11/2018 00:04:29 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 16.438 , 15/11/2018 00:04:31 UTC  
10.0.0.1 , 10.0.0.1 , 1.936 , 15/11/2018 00:04:43 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.094 , 15/11/2018 00:04:45 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 48.859 , 15/11/2018 00:04:47 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.656 , 15/11/2018 00:04:49 UTC  
64.28.108.203 , vatican.com , 58.791 , 15/11/2018 00:04:51 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.756 , 15/11/2018 00:04:53 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.116 , 15/11/2018 00:04:55 UTC  
10.0.0.1 , 10.0.0.1 , 2.063 , 15/11/2018 00:05:07 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.356 , 15/11/2018 00:05:09 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 84.488 , 15/11/2018 00:05:12 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.968 , 15/11/2018 00:05:14 UTC  
64.28.108.203 , vatican.com , 59.919 , 15/11/2018 00:05:16 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 16.346 , 15/11/2018 00:05:18 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 15.687 , 15/11/2018 00:05:20 UTC  
10.0.0.1 , 10.0.0.1 , 1.987 , 15/11/2018 00:05:32 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.451 , 15/11/2018 00:05:34 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 61.309 , 15/11/2018 00:05:36 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 17.440 , 15/11/2018 00:05:39 UTC  
64.28.108.203 , vatican.com , 58.602 , 15/11/2018 00:05:41 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.629 , 15/11/2018 00:05:43 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.197 , 15/11/2018 00:05:45 UTC  
10.0.0.1 , 10.0.0.1 , 1.919 , 15/11/2018 00:05:57 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.830 , 15/11/2018 00:05:59 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.669 , 15/11/2018 00:06:01 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.032 , 15/11/2018 00:06:03 UTC  
64.28.108.203 , vatican.com , 60.987 , 15/11/2018 00:06:05 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.246 , 15/11/2018 00:06:07 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.265 , 15/11/2018 00:06:10 UTC  
10.0.0.1 , 10.0.0.1 , 1.919 , 15/11/2018 00:06:22 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.545 , 15/11/2018 00:06:24 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 82.485 , 15/11/2018 00:06:26 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 16.826 , 15/11/2018 00:06:28 UTC  
64.28.108.203 , vatican.com , 59.392 , 15/11/2018 00:06:30 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.790 , 15/11/2018 00:06:32 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.872 , 15/11/2018 00:06:34 UTC  
10.0.0.1 , 10.0.0.1 , 1.975 , 15/11/2018 00:06:47 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.380 , 15/11/2018 00:06:49 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 37.178 , 15/11/2018 00:06:51 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.144 , 15/11/2018 00:06:53 UTC  
64.28.108.203 , vatican.com , 59.677 , 15/11/2018 00:06:55 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.864 , 15/11/2018 00:06:57 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 15.414 , 15/11/2018 00:06:59 UTC  
10.0.0.1 , 10.0.0.1 , 2.017 , 15/11/2018 00:07:11 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.774 , 15/11/2018 00:07:13 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 49.055 , 15/11/2018 00:07:15 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.274 , 15/11/2018 00:07:17 UTC  
64.28.108.203 , vatican.com , 58.228 , 15/11/2018 00:07:20 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.142 , 15/11/2018 00:07:22 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.335 , 15/11/2018 00:07:24 UTC  
10.0.0.1 , 10.0.0.1 , 1.886 , 15/11/2018 00:07:36 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.244 , 15/11/2018 00:07:38 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 82.267 , 15/11/2018 00:07:40 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.290 , 15/11/2018 00:07:42 UTC  
64.28.108.203 , vatican.com , 58.836 , 15/11/2018 00:07:44 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 18.059 , 15/11/2018 00:07:47 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.952 , 15/11/2018 00:07:49 UTC  
10.0.0.1 , 10.0.0.1 , 1.924 , 15/11/2018 00:08:01 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.824 , 15/11/2018 00:08:03 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 60.340 , 15/11/2018 00:08:05 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 16.171 , 15/11/2018 00:08:07 UTC  
64.28.108.203 , vatican.com , 58.093 , 15/11/2018 00:08:09 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.289 , 15/11/2018 00:08:11 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.017 , 15/11/2018 00:08:13 UTC  
10.0.0.1 , 10.0.0.1 , 2.136 , 15/11/2018 00:08:26 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.946 , 15/11/2018 00:08:28 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.361 , 15/11/2018 00:08:30 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.250 , 15/11/2018 00:08:32 UTC  
64.28.108.203 , vatican.com , 60.789 , 15/11/2018 00:08:34 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.102 , 15/11/2018 00:08:36 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.151 , 15/11/2018 00:08:38 UTC  
10.0.0.1 , 10.0.0.1 , 2.056 , 15/11/2018 00:08:50 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 19.163 , 15/11/2018 00:08:52 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 82.415 , 15/11/2018 00:08:54 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 16.954 , 15/11/2018 00:08:56 UTC  
64.28.108.203 , vatican.com , 62.198 , 15/11/2018 00:08:58 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.182 , 15/11/2018 00:09:01 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 15.200 , 15/11/2018 00:09:03 UTC  
10.0.0.1 , 10.0.0.1 , 2.020 , 15/11/2018 00:09:15 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.387 , 15/11/2018 00:09:17 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.511 , 15/11/2018 00:09:19 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.644 , 15/11/2018 00:09:21 UTC  
64.28.108.203 , vatican.com , 58.633 , 15/11/2018 00:09:23 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.822 , 15/11/2018 00:09:25 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.951 , 15/11/2018 00:09:27 UTC  
10.0.0.1 , 10.0.0.1 , 2.059 , 15/11/2018 00:09:39 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.645 , 15/11/2018 00:09:41 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 48.876 , 15/11/2018 00:09:44 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.709 , 15/11/2018 00:09:46 UTC  
64.28.108.203 , vatican.com , 59.010 , 15/11/2018 00:09:48 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.000 , 15/11/2018 00:09:50 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 16.742 , 15/11/2018 00:09:52 UTC  
10.0.0.1 , 10.0.0.1 , 2.042 , 15/11/2018 00:10:04 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 15.795 , 15/11/2018 00:10:06 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 85.034 , 15/11/2018 00:10:08 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.061 , 15/11/2018 00:10:10 UTC  
64.28.108.203 , vatican.com , 65.992 , 15/11/2018 00:10:13 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.841 , 15/11/2018 00:10:15 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.549 , 15/11/2018 00:10:17 UTC  
10.0.0.1 , 10.0.0.1 , 1.989 , 15/11/2018 00:10:29 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.767 , 15/11/2018 00:10:31 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 60.403 , 15/11/2018 00:10:33 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 18.947 , 15/11/2018 00:10:35 UTC  
64.28.108.203 , vatican.com , 58.877 , 15/11/2018 00:10:37 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.656 , 15/11/2018 00:10:39 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 17.284 , 15/11/2018 00:10:41 UTC  
10.0.0.1 , 10.0.0.1 , 1.918 , 15/11/2018 00:10:54 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.935 , 15/11/2018 00:10:56 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 37.279 , 15/11/2018 00:10:58 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.705 , 15/11/2018 00:11:00 UTC  
64.28.108.203 , vatican.com , 58.421 , 15/11/2018 00:11:02 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.418 , 15/11/2018 00:11:04 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.275 , 15/11/2018 00:11:06 UTC  
10.0.0.1 , 10.0.0.1 , 1.965 , 15/11/2018 00:11:18 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.522 , 15/11/2018 00:11:20 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 82.669 , 15/11/2018 00:11:22 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.857 , 15/11/2018 00:11:25 UTC  
64.28.108.203 , vatican.com , 58.480 , 15/11/2018 00:11:27 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.256 , 15/11/2018 00:11:29 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 13.861 , 15/11/2018 00:11:31 UTC  
10.0.0.1 , 10.0.0.1 , 1.902 , 15/11/2018 00:11:43 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.755 , 15/11/2018 00:11:45 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.162 , 15/11/2018 00:11:47 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.259 , 15/11/2018 00:11:49 UTC  
64.28.108.203 , vatican.com , 58.470 , 15/11/2018 00:11:51 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.688 , 15/11/2018 00:11:54 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.621 , 15/11/2018 00:11:56 UTC  
10.0.0.1 , 10.0.0.1 , 2.033 , 15/11/2018 00:12:08 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.117 , 15/11/2018 00:12:10 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 48.626 , 15/11/2018 00:12:12 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.893 , 15/11/2018 00:12:14 UTC  
64.28.108.203 , vatican.com , 59.750 , 15/11/2018 00:12:16 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.033 , 15/11/2018 00:12:18 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 16.810 , 15/11/2018 00:12:20 UTC  
10.0.0.1 , 10.0.0.1 , 1.920 , 15/11/2018 00:12:32 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.153 , 15/11/2018 00:12:34 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 82.715 , 15/11/2018 00:12:37 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 16.005 , 15/11/2018 00:12:39 UTC  
64.28.108.203 , vatican.com , 58.385 , 15/11/2018 00:12:41 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.431 , 15/11/2018 00:12:43 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 15.107 , 15/11/2018 00:12:45 UTC  
10.0.0.1 , 10.0.0.1 , 1.936 , 15/11/2018 00:12:58 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.529 , 15/11/2018 00:13:00 UTC  
