script starting at 29/11/2018 00:00:10 UTC
from this device:
uid=1001(nettraff) gid=1001(nettraff) groups=1001(nettraff),4(adm),20(dialout),24(cdrom),27(sudo),29(audio),44(video),46(plugdev),60(games),100(users),101(input),108(netdev),997(gpio),998(i2c),999(spi),1000(pi)
10.0.0.1 , 10.0.0.1 , 0.502 , 29/11/2018 00:00:10 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 12.700 , 29/11/2018 00:00:13 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.453 , 29/11/2018 00:00:15 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.281 , 29/11/2018 00:00:17 UTC  
64.28.108.203 , vatican.com , 56.882 , 29/11/2018 00:00:19 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.153 , 29/11/2018 00:00:21 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 14.664 , 29/11/2018 00:00:23 UTC  
10.0.0.1 , 10.0.0.1 , 1.306 , 29/11/2018 00:00:35 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 13.429 , 29/11/2018 00:00:37 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 61.220 , 29/11/2018 00:00:39 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.119 , 29/11/2018 00:00:42 UTC  
64.28.108.203 , vatican.com , 57.828 , 29/11/2018 00:00:44 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.657 , 29/11/2018 00:00:46 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 13.512 , 29/11/2018 00:00:48 UTC  
10.0.0.1 , 10.0.0.1 , 0.806 , 29/11/2018 00:01:00 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.332 , 29/11/2018 00:01:02 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.054 , 29/11/2018 00:01:04 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.464 , 29/11/2018 00:01:06 UTC  
64.28.108.203 , vatican.com , 58.529 , 29/11/2018 00:01:08 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 16.703 , 29/11/2018 00:01:10 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 13.220 , 29/11/2018 00:01:13 UTC  
10.0.0.1 , 10.0.0.1 , 1.329 , 29/11/2018 00:01:25 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 14.888 , 29/11/2018 00:01:27 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.823 , 29/11/2018 00:01:29 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.872 , 29/11/2018 00:01:31 UTC  
64.28.108.203 , vatican.com , 57.827 , 29/11/2018 00:01:33 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.141 , 29/11/2018 00:01:35 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 14.040 , 29/11/2018 00:01:37 UTC  
10.0.0.1 , 10.0.0.1 , 1.255 , 29/11/2018 00:01:49 UTC  
nuq04s29-in-x0e.1e100.net (2607:f8b0:4005:801::200e , google.com , 13.024 , 29/11/2018 00:01:51 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.396 , 29/11/2018 00:01:53 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.517 , 29/11/2018 00:01:56 UTC  
64.28.108.203 , vatican.com , 57.206 , 29/11/2018 00:01:58 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.860 , 29/11/2018 00:02:00 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 13.229 , 29/11/2018 00:02:02 UTC  
10.0.0.1 , 10.0.0.1 , 1.266 , 29/11/2018 00:02:14 UTC  
