script starting at 25/11/2018 00:00:11 UTC
from this device:
uid=0(root) gid=0(root) groups=0(root)
10.0.0.1 , 10.0.0.1 , 2.436 , 25/11/2018 00:00:11 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 19.837 , 25/11/2018 00:02:28 UTC  
10.0.0.1 , 10.0.0.1 , 2.100 , 25/11/2018 00:02:41 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.371 , 25/11/2018 00:02:43 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 89.061 , 25/11/2018 00:02:45 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 17.528 , 25/11/2018 00:02:47 UTC  
64.28.108.203 , vatican.com , 58.750 , 25/11/2018 00:02:49 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.900 , 25/11/2018 00:02:51 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.512 , 25/11/2018 00:02:53 UTC  
10.0.0.1 , 10.0.0.1 , 2.031 , 25/11/2018 00:03:05 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.858 , 25/11/2018 00:03:07 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.689 , 25/11/2018 00:03:09 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.340 , 25/11/2018 00:03:12 UTC  
64.28.108.203 , vatican.com , 59.765 , 25/11/2018 00:03:14 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.282 , 25/11/2018 00:03:16 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.903 , 25/11/2018 00:03:18 UTC  
10.0.0.1 , 10.0.0.1 , 1.858 , 25/11/2018 00:03:30 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.437 , 25/11/2018 00:03:32 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 47.893 , 25/11/2018 00:03:35 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 17.422 , 25/11/2018 00:03:37 UTC  
64.28.108.203 , vatican.com , 58.746 , 25/11/2018 00:03:39 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.821 , 25/11/2018 00:03:41 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.293 , 25/11/2018 00:03:43 UTC  
10.0.0.1 , 10.0.0.1 , 1.897 , 25/11/2018 00:03:55 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.824 , 25/11/2018 00:03:57 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 90.817 , 25/11/2018 00:03:59 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.617 , 25/11/2018 00:04:02 UTC  
64.28.108.203 , vatican.com , 58.616 , 25/11/2018 00:04:04 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.397 , 25/11/2018 00:04:06 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.740 , 25/11/2018 00:04:08 UTC  
10.0.0.1 , 10.0.0.1 , 2.101 , 25/11/2018 00:04:20 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.575 , 25/11/2018 00:04:22 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.612 , 25/11/2018 00:04:24 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.917 , 25/11/2018 00:04:26 UTC  
64.28.108.203 , vatican.com , 58.184 , 25/11/2018 00:04:28 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.423 , 25/11/2018 00:04:31 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.394 , 25/11/2018 00:04:33 UTC  
10.0.0.1 , 10.0.0.1 , 1.836 , 25/11/2018 00:04:45 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.692 , 25/11/2018 00:04:47 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 62.857 , 25/11/2018 00:04:49 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.516 , 25/11/2018 00:04:51 UTC  
64.28.108.203 , vatican.com , 60.680 , 25/11/2018 00:04:53 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.770 , 25/11/2018 00:04:55 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.786 , 25/11/2018 00:04:57 UTC  
10.0.0.1 , 10.0.0.1 , 1.852 , 25/11/2018 00:05:10 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.263 , 25/11/2018 00:05:12 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 88.759 , 25/11/2018 00:05:14 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.662 , 25/11/2018 00:05:16 UTC  
64.28.108.203 , vatican.com , 59.826 , 25/11/2018 00:05:18 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.668 , 25/11/2018 00:05:20 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.590 , 25/11/2018 00:05:22 UTC  
10.0.0.1 , 10.0.0.1 , 1.954 , 25/11/2018 00:05:34 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.522 , 25/11/2018 00:05:36 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 36.293 , 25/11/2018 00:05:38 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 17.125 , 25/11/2018 00:05:41 UTC  
64.28.108.203 , vatican.com , 60.691 , 25/11/2018 00:05:43 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.382 , 25/11/2018 00:05:45 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.530 , 25/11/2018 00:05:47 UTC  
10.0.0.1 , 10.0.0.1 , 1.916 , 25/11/2018 00:05:59 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.303 , 25/11/2018 00:06:01 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.265 , 25/11/2018 00:06:03 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 18.131 , 25/11/2018 00:06:05 UTC  
64.28.108.203 , vatican.com , 62.191 , 25/11/2018 00:06:07 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.855 , 25/11/2018 00:06:09 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 18.270 , 25/11/2018 00:06:12 UTC  
10.0.0.1 , 10.0.0.1 , 1.985 , 25/11/2018 00:06:24 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.596 , 25/11/2018 00:06:26 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 88.509 , 25/11/2018 00:06:28 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 18.826 , 25/11/2018 00:06:30 UTC  
64.28.108.203 , vatican.com , 59.930 , 25/11/2018 00:06:32 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.070 , 25/11/2018 00:06:34 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.549 , 25/11/2018 00:06:36 UTC  
10.0.0.1 , 10.0.0.1 , 1.799 , 25/11/2018 00:06:49 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.279 , 25/11/2018 00:06:51 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.875 , 25/11/2018 00:06:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.160 , 25/11/2018 00:06:55 UTC  
64.28.108.203 , vatican.com , 59.221 , 25/11/2018 00:06:57 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.642 , 25/11/2018 00:06:59 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.599 , 25/11/2018 00:07:01 UTC  
10.0.0.1 , 10.0.0.1 , 1.970 , 25/11/2018 00:07:13 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.981 , 25/11/2018 00:07:15 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 63.670 , 25/11/2018 00:07:17 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.113 , 25/11/2018 00:07:19 UTC  
64.28.108.203 , vatican.com , 58.983 , 25/11/2018 00:07:22 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.488 , 25/11/2018 00:07:24 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.795 , 25/11/2018 00:07:26 UTC  
10.0.0.1 , 10.0.0.1 , 2.125 , 25/11/2018 00:07:38 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.571 , 25/11/2018 00:07:40 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 88.450 , 25/11/2018 00:07:42 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.966 , 25/11/2018 00:07:44 UTC  
64.28.108.203 , vatican.com , 59.147 , 25/11/2018 00:07:46 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.590 , 25/11/2018 00:07:48 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.868 , 25/11/2018 00:07:50 UTC  
10.0.0.1 , 10.0.0.1 , 1.909 , 25/11/2018 00:08:02 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.020 , 25/11/2018 00:08:05 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 35.879 , 25/11/2018 00:08:07 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.786 , 25/11/2018 00:08:09 UTC  
64.28.108.203 , vatican.com , 59.110 , 25/11/2018 00:08:11 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.505 , 25/11/2018 00:08:13 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.157 , 25/11/2018 00:08:15 UTC  
10.0.0.1 , 10.0.0.1 , 1.858 , 25/11/2018 00:08:27 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.464 , 25/11/2018 00:08:29 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.880 , 25/11/2018 00:08:31 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.942 , 25/11/2018 00:08:34 UTC  
64.28.108.203 , vatican.com , 59.931 , 25/11/2018 00:08:36 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.669 , 25/11/2018 00:08:38 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 17.870 , 25/11/2018 00:08:40 UTC  
10.0.0.1 , 10.0.0.1 , 2.067 , 25/11/2018 00:08:52 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 13.804 , 25/11/2018 00:08:54 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 87.477 , 25/11/2018 00:08:56 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.075 , 25/11/2018 00:08:58 UTC  
64.28.108.203 , vatican.com , 59.070 , 25/11/2018 00:09:00 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.015 , 25/11/2018 00:09:02 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 16.827 , 25/11/2018 00:09:05 UTC  
10.0.0.1 , 10.0.0.1 , 1.885 , 25/11/2018 00:09:17 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.719 , 25/11/2018 00:09:19 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.687 , 25/11/2018 00:09:21 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.537 , 25/11/2018 00:09:23 UTC  
64.28.108.203 , vatican.com , 59.252 , 25/11/2018 00:09:25 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.080 , 25/11/2018 00:09:27 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.384 , 25/11/2018 00:09:29 UTC  
10.0.0.1 , 10.0.0.1 , 2.107 , 25/11/2018 00:09:42 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.076 , 25/11/2018 00:09:44 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 65.769 , 25/11/2018 00:09:46 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.585 , 25/11/2018 00:09:48 UTC  
64.28.108.203 , vatican.com , 58.381 , 25/11/2018 00:09:50 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.676 , 25/11/2018 00:09:52 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.301 , 25/11/2018 00:09:54 UTC  
10.0.0.1 , 10.0.0.1 , 2.084 , 25/11/2018 00:10:06 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.416 , 25/11/2018 00:10:08 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 93.192 , 25/11/2018 00:10:11 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.515 , 25/11/2018 00:10:13 UTC  
64.28.108.203 , vatican.com , 58.208 , 25/11/2018 00:10:15 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.215 , 25/11/2018 00:10:17 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 13.933 , 25/11/2018 00:10:19 UTC  
10.0.0.1 , 10.0.0.1 , 1.896 , 25/11/2018 00:10:31 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.073 , 25/11/2018 00:10:33 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.314 , 25/11/2018 00:10:35 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 18.614 , 25/11/2018 00:10:38 UTC  
64.28.108.203 , vatican.com , 59.670 , 25/11/2018 00:10:40 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.053 , 25/11/2018 00:10:42 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 18.106 , 25/11/2018 00:10:44 UTC  
10.0.0.1 , 10.0.0.1 , 1.910 , 25/11/2018 00:10:56 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.145 , 25/11/2018 00:10:58 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.143 , 25/11/2018 00:11:00 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.603 , 25/11/2018 00:11:02 UTC  
64.28.108.203 , vatican.com , 61.349 , 25/11/2018 00:11:04 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.612 , 25/11/2018 00:11:07 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.545 , 25/11/2018 00:11:09 UTC  
10.0.0.1 , 10.0.0.1 , 1.971 , 25/11/2018 00:11:21 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.159 , 25/11/2018 00:11:23 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 87.334 , 25/11/2018 00:11:25 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.018 , 25/11/2018 00:11:27 UTC  
64.28.108.203 , vatican.com , 58.619 , 25/11/2018 00:11:29 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 23.990 , 25/11/2018 00:11:31 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.155 , 25/11/2018 00:11:33 UTC  
10.0.0.1 , 10.0.0.1 , 2.385 , 25/11/2018 00:11:46 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.379 , 25/11/2018 00:11:48 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.203 , 25/11/2018 00:11:50 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.331 , 25/11/2018 00:11:52 UTC  
64.28.108.203 , vatican.com , 60.669 , 25/11/2018 00:11:54 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.454 , 25/11/2018 00:11:56 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.688 , 25/11/2018 00:11:58 UTC  
10.0.0.1 , 10.0.0.1 , 2.060 , 25/11/2018 00:12:10 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.386 , 25/11/2018 00:12:12 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 65.125 , 25/11/2018 00:12:14 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.863 , 25/11/2018 00:12:17 UTC  
64.28.108.203 , vatican.com , 58.656 , 25/11/2018 00:12:19 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 16.701 , 25/11/2018 00:12:21 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.752 , 25/11/2018 00:12:23 UTC  
10.0.0.1 , 10.0.0.1 , 2.121 , 25/11/2018 00:12:35 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.772 , 25/11/2018 00:12:37 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 93.151 , 25/11/2018 00:12:39 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 16.338 , 25/11/2018 00:12:41 UTC  
64.28.108.203 , vatican.com , 58.601 , 25/11/2018 00:12:43 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.807 , 25/11/2018 00:12:45 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 19.945 , 25/11/2018 00:12:47 UTC  
10.0.0.1 , 10.0.0.1 , 2.101 , 25/11/2018 00:13:00 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.445 , 25/11/2018 00:13:02 UTC  
