script starting at 01/12/2018 00:00:16 UTC
from this device:
uid=1001(nettraff) gid=1001(nettraff) groups=1001(nettraff),4(adm),20(dialout),24(cdrom),27(sudo),29(audio),44(video),46(plugdev),60(games),100(users),101(input),108(netdev),997(gpio),998(i2c),999(spi),1000(pi)
10.0.0.1 , 10.0.0.1 , 0.645 , 01/12/2018 00:00:16 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.664 , 01/12/2018 00:02:00 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.105 , 01/12/2018 00:02:02 UTC  
64.28.108.203 , vatican.com , 57.823 , 01/12/2018 00:02:04 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.405 , 01/12/2018 00:02:06 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 13.307 , 01/12/2018 00:02:08 UTC  
10.0.0.1 , 10.0.0.1 , 1.299 , 01/12/2018 00:02:20 UTC  
sfo03s18-in-x0e.1e100.net (2607:f8b0:4005:80b::200e , google.com , 12.902 , 01/12/2018 00:02:22 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.509 , 01/12/2018 00:02:25 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.222 , 01/12/2018 00:02:27 UTC  
64.28.108.203 , vatican.com , 58.162 , 01/12/2018 00:02:29 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 16.217 , 01/12/2018 00:02:31 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 14.919 , 01/12/2018 00:02:33 UTC  
10.0.0.1 , 10.0.0.1 , 0.851 , 01/12/2018 00:02:45 UTC  
sfo03s18-in-x0e.1e100.net (2607:f8b0:4005:80b::200e , google.com , 13.484 , 01/12/2018 00:02:47 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 84.553 , 01/12/2018 00:02:49 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.670 , 01/12/2018 00:02:51 UTC  
64.28.108.203 , vatican.com , 59.373 , 01/12/2018 00:02:54 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.763 , 01/12/2018 00:02:56 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 15.558 , 01/12/2018 00:02:58 UTC  
10.0.0.1 , 10.0.0.1 , 1.008 , 01/12/2018 00:03:10 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 15.166 , 01/12/2018 00:03:12 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 92.830 , 01/12/2018 00:03:14 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.464 , 01/12/2018 00:03:16 UTC  
64.28.108.203 , vatican.com , 58.192 , 01/12/2018 00:03:18 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.125 , 01/12/2018 00:03:20 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 12.960 , 01/12/2018 00:03:23 UTC  
10.0.0.1 , 10.0.0.1 , 1.213 , 01/12/2018 00:03:35 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 13.110 , 01/12/2018 00:03:37 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.194 , 01/12/2018 00:03:39 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.006 , 01/12/2018 00:03:41 UTC  
64.28.108.203 , vatican.com , 58.185 , 01/12/2018 00:03:43 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 16.491 , 01/12/2018 00:03:45 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 15.565 , 01/12/2018 00:03:47 UTC  
10.0.0.1 , 10.0.0.1 , 1.323 , 01/12/2018 00:03:59 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 13.857 , 01/12/2018 00:04:01 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 84.948 , 01/12/2018 00:04:04 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.835 , 01/12/2018 00:04:06 UTC  
64.28.108.203 , vatican.com , 59.006 , 01/12/2018 00:04:08 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.208 , 01/12/2018 00:04:10 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 13.135 , 01/12/2018 00:04:12 UTC  
10.0.0.1 , 10.0.0.1 , 1.009 , 01/12/2018 00:04:24 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 14.317 , 01/12/2018 00:04:26 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 60.490 , 01/12/2018 00:04:28 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.188 , 01/12/2018 00:04:31 UTC  
64.28.108.203 , vatican.com , 57.805 , 01/12/2018 00:04:33 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.081 , 01/12/2018 00:04:35 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 14.071 , 01/12/2018 00:04:37 UTC  
10.0.0.1 , 10.0.0.1 , 0.987 , 01/12/2018 00:04:49 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 12.865 , 01/12/2018 00:04:51 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.908 , 01/12/2018 00:04:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.615 , 01/12/2018 00:04:55 UTC  
64.28.108.203 , vatican.com , 58.166 , 01/12/2018 00:04:57 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.773 , 01/12/2018 00:04:59 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 17.802 , 01/12/2018 00:05:02 UTC  
10.0.0.1 , 10.0.0.1 , 0.844 , 01/12/2018 00:05:14 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.715 , 01/12/2018 00:05:16 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 91.674 , 01/12/2018 00:05:18 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.189 , 01/12/2018 00:05:20 UTC  
64.28.108.203 , vatican.com , 58.586 , 01/12/2018 00:05:22 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.636 , 01/12/2018 00:05:24 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 14.523 , 01/12/2018 00:05:26 UTC  
10.0.0.1 , 10.0.0.1 , 1.349 , 01/12/2018 00:05:38 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.857 , 01/12/2018 00:05:40 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.343 , 01/12/2018 00:05:43 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.760 , 01/12/2018 00:05:45 UTC  
64.28.108.203 , vatican.com , 57.099 , 01/12/2018 00:05:47 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.647 , 01/12/2018 00:05:49 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 12.996 , 01/12/2018 00:05:51 UTC  
10.0.0.1 , 10.0.0.1 , 1.180 , 01/12/2018 00:06:03 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 15.341 , 01/12/2018 00:06:05 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.030 , 01/12/2018 00:06:07 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.914 , 01/12/2018 00:06:09 UTC  
64.28.108.203 , vatican.com , 57.213 , 01/12/2018 00:06:11 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.735 , 01/12/2018 00:06:14 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 13.714 , 01/12/2018 00:06:16 UTC  
10.0.0.1 , 10.0.0.1 , 1.431 , 01/12/2018 00:06:28 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.353 , 01/12/2018 00:06:30 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 62.276 , 01/12/2018 00:06:32 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.607 , 01/12/2018 00:06:34 UTC  
64.28.108.203 , vatican.com , 57.116 , 01/12/2018 00:06:36 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.251 , 01/12/2018 00:06:38 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 15.749 , 01/12/2018 00:06:40 UTC  
10.0.0.1 , 10.0.0.1 , 1.031 , 01/12/2018 00:06:53 UTC  
sfo03s18-in-x0e.1e100.net (2607:f8b0:4005:80b::200e , google.com , 14.610 , 01/12/2018 00:06:55 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.065 , 01/12/2018 00:06:57 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.883 , 01/12/2018 00:06:59 UTC  
64.28.108.203 , vatican.com , 57.690 , 01/12/2018 00:07:01 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.107 , 01/12/2018 00:07:03 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 13.643 , 01/12/2018 00:07:05 UTC  
10.0.0.1 , 10.0.0.1 , 1.353 , 01/12/2018 00:07:17 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.761 , 01/12/2018 00:07:19 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.343 , 01/12/2018 00:07:21 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.534 , 01/12/2018 00:07:23 UTC  
64.28.108.203 , vatican.com , 57.444 , 01/12/2018 00:07:26 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.823 , 01/12/2018 00:07:28 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 13.083 , 01/12/2018 00:07:30 UTC  
10.0.0.1 , 10.0.0.1 , 1.238 , 01/12/2018 00:07:42 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 14.202 , 01/12/2018 00:07:44 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 60.325 , 01/12/2018 00:07:46 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.083 , 01/12/2018 00:07:48 UTC  
64.28.108.203 , vatican.com , 57.999 , 01/12/2018 00:07:50 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.682 , 01/12/2018 00:07:52 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 13.590 , 01/12/2018 00:07:55 UTC  
10.0.0.1 , 10.0.0.1 , 4.403 , 01/12/2018 00:08:07 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 14.010 , 01/12/2018 00:08:09 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 91.669 , 01/12/2018 00:08:11 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.047 , 01/12/2018 00:08:13 UTC  
64.28.108.203 , vatican.com , 58.167 , 01/12/2018 00:08:15 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.925 , 01/12/2018 00:08:17 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 15.400 , 01/12/2018 00:08:19 UTC  
10.0.0.1 , 10.0.0.1 , 0.581 , 01/12/2018 00:08:31 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 14.886 , 01/12/2018 00:08:33 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 90.914 , 01/12/2018 00:08:36 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.055 , 01/12/2018 00:08:38 UTC  
64.28.108.203 , vatican.com , 61.071 , 01/12/2018 00:08:40 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.470 , 01/12/2018 00:08:42 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 14.878 , 01/12/2018 00:08:44 UTC  
10.0.0.1 , 10.0.0.1 , 1.031 , 01/12/2018 00:08:56 UTC  
sfo03s18-in-x0e.1e100.net (2607:f8b0:4005:80b::200e , google.com , 13.689 , 01/12/2018 00:08:58 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.361 , 01/12/2018 00:09:00 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.995 , 01/12/2018 00:09:03 UTC  
64.28.108.203 , vatican.com , 57.263 , 01/12/2018 00:09:05 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.092 , 01/12/2018 00:09:07 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 13.900 , 01/12/2018 00:09:09 UTC  
10.0.0.1 , 10.0.0.1 , 1.160 , 01/12/2018 00:09:21 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.310 , 01/12/2018 00:09:23 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 89.007 , 01/12/2018 00:09:25 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.538 , 01/12/2018 00:09:27 UTC  
64.28.108.203 , vatican.com , 57.847 , 01/12/2018 00:09:29 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.681 , 01/12/2018 00:09:31 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 13.128 , 01/12/2018 00:09:34 UTC  
10.0.0.1 , 10.0.0.1 , 1.076 , 01/12/2018 00:09:46 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 12.850 , 01/12/2018 00:09:48 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 92.662 , 01/12/2018 00:09:50 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.140 , 01/12/2018 00:09:52 UTC  
64.28.108.203 , vatican.com , 57.170 , 01/12/2018 00:09:54 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.179 , 01/12/2018 00:09:56 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 12.877 , 01/12/2018 00:09:58 UTC  
10.0.0.1 , 10.0.0.1 , 1.359 , 01/12/2018 00:10:10 UTC  
sfo07s26-in-x0e.1e100.net (2607:f8b0:4005:802::200e , google.com , 14.605 , 01/12/2018 00:10:12 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 91.698 , 01/12/2018 00:10:15 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.714 , 01/12/2018 00:10:17 UTC  
64.28.108.203 , vatican.com , 57.448 , 01/12/2018 00:10:19 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.543 , 01/12/2018 00:10:21 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 13.855 , 01/12/2018 00:10:23 UTC  
10.0.0.1 , 10.0.0.1 , 1.049 , 01/12/2018 00:10:35 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 15.757 , 01/12/2018 00:10:37 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.509 , 01/12/2018 00:10:39 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.105 , 01/12/2018 00:10:41 UTC  
64.28.108.203 , vatican.com , 57.715 , 01/12/2018 00:10:44 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.842 , 01/12/2018 00:10:46 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 16.041 , 01/12/2018 00:10:48 UTC  
10.0.0.1 , 10.0.0.1 , 1.077 , 01/12/2018 00:11:00 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 15.900 , 01/12/2018 00:11:02 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 62.680 , 01/12/2018 00:11:04 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.556 , 01/12/2018 00:11:06 UTC  
64.28.108.203 , vatican.com , 59.863 , 01/12/2018 00:11:08 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.049 , 01/12/2018 00:11:10 UTC  
sfo07s26-in-x01.1e100.net (2607:f8b0:4005:802::2001 , navycaptain-therealnavy.blogspot.com , 14.203 , 01/12/2018 00:11:13 UTC  
10.0.0.1 , 10.0.0.1 , 1.673 , 01/12/2018 00:11:25 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 14.184 , 01/12/2018 00:11:27 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 60.172 , 01/12/2018 00:11:29 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.709 , 01/12/2018 00:11:31 UTC  
64.28.108.203 , vatican.com , 57.518 , 01/12/2018 00:11:33 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.235 , 01/12/2018 00:11:35 UTC  
sfo07s16-in-x01.1e100.net (2607:f8b0:4005:807::2001 , navycaptain-therealnavy.blogspot.com , 14.908 , 01/12/2018 00:11:37 UTC  
10.0.0.1 , 10.0.0.1 , 1.404 , 01/12/2018 00:11:49 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 13.462 , 01/12/2018 00:11:51 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 60.331 , 01/12/2018 00:11:53 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.118 , 01/12/2018 00:11:56 UTC  
64.28.108.203 , vatican.com , 59.864 , 01/12/2018 00:11:58 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.476 , 01/12/2018 00:12:00 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 13.886 , 01/12/2018 00:12:02 UTC  
10.0.0.1 , 10.0.0.1 , 1.566 , 01/12/2018 00:12:14 UTC  
sfo03s18-in-x0e.1e100.net (2607:f8b0:4005:80b::200e , google.com , 14.112 , 01/12/2018 00:12:16 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.771 , 01/12/2018 00:12:18 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.940 , 01/12/2018 00:12:20 UTC  
64.28.108.203 , vatican.com , 57.822 , 01/12/2018 00:12:22 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.933 , 01/12/2018 00:12:25 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 13.240 , 01/12/2018 00:12:27 UTC  
10.0.0.1 , 10.0.0.1 , 0.967 , 01/12/2018 00:12:39 UTC  
sfo07s16-in-x0e.1e100.net (2607:f8b0:4005:807::200e , google.com , 12.989 , 01/12/2018 00:12:41 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.183 , 01/12/2018 00:12:43 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.320 , 01/12/2018 00:12:45 UTC  
64.28.108.203 , vatican.com , 57.634 , 01/12/2018 00:12:47 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.318 , 01/12/2018 00:12:49 UTC  
