script starting at 28/11/2018 00:00:00 UTC
from this device:
uid=1001(nettraff) gid=1001(nettraff) groups=1001(nettraff),4(adm),20(dialout),24(cdrom),27(sudo),29(audio),44(video),46(plugdev),60(games),100(users),101(input),108(netdev),997(gpio),998(i2c),999(spi),1000(pi)
10.0.0.1 , 10.0.0.1 , 0.603 , 28/11/2018 00:00:00 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 12.408 , 28/11/2018 00:00:02 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 80.115 , 28/11/2018 00:00:04 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.554 , 28/11/2018 00:00:07 UTC  
64.28.108.203 , vatican.com , 56.990 , 28/11/2018 00:00:09 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.107 , 28/11/2018 00:00:11 UTC  
nuq04s29-in-x01.1e100.net (2607:f8b0:4005:801::2001 , navycaptain-therealnavy.blogspot.com , 12.466 , 28/11/2018 00:00:13 UTC  
10.0.0.1 , 10.0.0.1 , 1.492 , 28/11/2018 00:00:25 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 13.170 , 28/11/2018 00:00:27 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 61.161 , 28/11/2018 00:00:29 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.820 , 28/11/2018 00:00:31 UTC  
64.28.108.203 , vatican.com , 58.065 , 28/11/2018 00:00:33 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.014 , 28/11/2018 00:00:36 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 13.137 , 28/11/2018 00:00:38 UTC  
10.0.0.1 , 10.0.0.1 , 1.004 , 28/11/2018 00:00:50 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 14.527 , 28/11/2018 00:00:52 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 86.523 , 28/11/2018 00:00:54 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.039 , 28/11/2018 00:00:56 UTC  
64.28.108.203 , vatican.com , 57.141 , 28/11/2018 00:00:58 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.275 , 28/11/2018 00:01:00 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 13.494 , 28/11/2018 00:01:02 UTC  
10.0.0.1 , 10.0.0.1 , 1.131 , 28/11/2018 00:01:15 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.196 , 28/11/2018 00:01:17 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 61.418 , 28/11/2018 00:01:19 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.822 , 28/11/2018 00:01:21 UTC  
64.28.108.203 , vatican.com , 57.641 , 28/11/2018 00:01:23 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.702 , 28/11/2018 00:01:25 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 12.915 , 28/11/2018 00:01:27 UTC  
10.0.0.1 , 10.0.0.1 , 0.939 , 28/11/2018 00:01:39 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 14.876 , 28/11/2018 00:01:41 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.938 , 28/11/2018 00:01:43 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.597 , 28/11/2018 00:01:46 UTC  
64.28.108.203 , vatican.com , 57.761 , 28/11/2018 00:01:48 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.408 , 28/11/2018 00:01:50 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 15.298 , 28/11/2018 00:01:52 UTC  
10.0.0.1 , 10.0.0.1 , 1.089 , 28/11/2018 00:02:04 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.105 , 28/11/2018 00:02:06 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.204 , 28/11/2018 00:02:08 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.504 , 28/11/2018 00:02:10 UTC  
64.28.108.203 , vatican.com , 57.782 , 28/11/2018 00:02:12 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.092 , 28/11/2018 00:02:14 UTC  
sfo03s01-in-x01.1e100.net (2607:f8b0:4005:805::2001 , navycaptain-therealnavy.blogspot.com , 12.993 , 28/11/2018 00:02:17 UTC  
10.0.0.1 , 10.0.0.1 , 1.164 , 28/11/2018 00:02:29 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 12.897 , 28/11/2018 00:02:31 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 81.622 , 28/11/2018 00:02:33 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.253 , 28/11/2018 00:02:35 UTC  
64.28.108.203 , vatican.com , 57.338 , 28/11/2018 00:02:37 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.503 , 28/11/2018 00:02:39 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 13.595 , 28/11/2018 00:02:41 UTC  
10.0.0.1 , 10.0.0.1 , 1.162 , 28/11/2018 00:02:53 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.792 , 28/11/2018 00:02:55 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 81.294 , 28/11/2018 00:02:58 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.934 , 28/11/2018 00:03:00 UTC  
64.28.108.203 , vatican.com , 57.737 , 28/11/2018 00:03:02 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.064 , 28/11/2018 00:03:04 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 13.324 , 28/11/2018 00:03:06 UTC  
10.0.0.1 , 10.0.0.1 , 1.611 , 28/11/2018 00:03:18 UTC  
sfo03s01-in-x0e.1e100.net (2607:f8b0:4005:805::200e , google.com , 13.249 , 28/11/2018 00:03:20 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 62.050 , 28/11/2018 00:03:22 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.915 , 28/11/2018 00:03:24 UTC  
64.28.108.203 , vatican.com , 57.830 , 28/11/2018 00:03:26 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.355 , 28/11/2018 00:03:29 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 13.022 , 28/11/2018 00:03:31 UTC  
10.0.0.1 , 10.0.0.1 , 1.011 , 28/11/2018 00:03:43 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 12.734 , 28/11/2018 00:03:45 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.418 , 28/11/2018 00:03:47 UTC  
