script starting at 22/11/2018 00:00:02 UTC
from this device:
uid=1001(nettraff) gid=1001(nettraff) groups=1001(nettraff),4(adm),20(dialout),24(cdrom),27(sudo),29(audio),44(video),46(plugdev),60(games),100(users),101(input),108(netdev),997(gpio),998(i2c),999(spi),1000(pi)
10.0.0.1 , 10.0.0.1 , 0.510 , 22/11/2018 00:00:02 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.897 , 22/11/2018 00:01:22 UTC  
64.28.108.203 , vatican.com , 57.365 , 22/11/2018 00:01:24 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.107 , 22/11/2018 00:01:26 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 13.081 , 22/11/2018 00:01:29 UTC  
10.0.0.1 , 10.0.0.1 , 1.213 , 22/11/2018 00:01:41 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 13.686 , 22/11/2018 00:01:43 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.291 , 22/11/2018 00:01:45 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.908 , 22/11/2018 00:01:47 UTC  
64.28.108.203 , vatican.com , 57.239 , 22/11/2018 00:01:49 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.632 , 22/11/2018 00:01:51 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 14.068 , 22/11/2018 00:01:53 UTC  
10.0.0.1 , 10.0.0.1 , 1.208 , 22/11/2018 00:02:05 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 13.842 , 22/11/2018 00:02:07 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 59.457 , 22/11/2018 00:02:10 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.142 , 22/11/2018 00:02:12 UTC  
64.28.108.203 , vatican.com , 57.401 , 22/11/2018 00:02:14 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.297 , 22/11/2018 00:02:16 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 12.830 , 22/11/2018 00:02:18 UTC  
10.0.0.1 , 10.0.0.1 , 1.170 , 22/11/2018 00:02:30 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 12.760 , 22/11/2018 00:02:32 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.226 , 22/11/2018 00:02:34 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.759 , 22/11/2018 00:02:36 UTC  
64.28.108.203 , vatican.com , 56.982 , 22/11/2018 00:02:39 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.931 , 22/11/2018 00:02:41 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 12.865 , 22/11/2018 00:02:43 UTC  
10.0.0.1 , 10.0.0.1 , 1.324 , 22/11/2018 00:02:55 UTC  
lax28s15-in-x0e.1e100.net (2607:f8b0:4007:804::200e , google.com , 21.066 , 22/11/2018 00:02:57 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.185 , 22/11/2018 00:02:59 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.754 , 22/11/2018 00:03:01 UTC  
64.28.108.203 , vatican.com , 57.621 , 22/11/2018 00:03:03 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.839 , 22/11/2018 00:03:05 UTC  
sfo03s06-in-x01.1e100.net (2607:f8b0:4005:806::2001 , navycaptain-therealnavy.blogspot.com , 13.617 , 22/11/2018 00:03:07 UTC  
10.0.0.1 , 10.0.0.1 , 1.412 , 22/11/2018 00:03:20 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 13.321 , 22/11/2018 00:03:22 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.255 , 22/11/2018 00:03:24 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.170 , 22/11/2018 00:03:26 UTC  
64.28.108.203 , vatican.com , 57.096 , 22/11/2018 00:03:28 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.552 , 22/11/2018 00:03:30 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 13.191 , 22/11/2018 00:03:32 UTC  
10.0.0.1 , 10.0.0.1 , 1.176 , 22/11/2018 00:03:44 UTC  
sfo03s06-in-x0e.1e100.net (2607:f8b0:4005:806::200e , google.com , 13.326 , 22/11/2018 00:03:46 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 61.386 , 22/11/2018 00:03:48 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.161 , 22/11/2018 00:03:51 UTC  
64.28.108.203 , vatican.com , 57.437 , 22/11/2018 00:03:53 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.379 , 22/11/2018 00:03:55 UTC  
sfo03s06-in-x01.1e100.net (2607:f8b0:4005:806::2001 , navycaptain-therealnavy.blogspot.com , 13.281 , 22/11/2018 00:03:57 UTC  
10.0.0.1 , 10.0.0.1 , 1.000 , 22/11/2018 00:04:09 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 13.321 , 22/11/2018 00:04:11 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 59.271 , 22/11/2018 00:04:13 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.119 , 22/11/2018 00:04:15 UTC  
64.28.108.203 , vatican.com , 56.753 , 22/11/2018 00:04:17 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.646 , 22/11/2018 00:04:19 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 13.027 , 22/11/2018 00:04:22 UTC  
10.0.0.1 , 10.0.0.1 , 1.122 , 22/11/2018 00:04:34 UTC  
sfo03s06-in-x0e.1e100.net (2607:f8b0:4005:806::200e , google.com , 12.957 , 22/11/2018 00:04:36 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.796 , 22/11/2018 00:04:38 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.702 , 22/11/2018 00:04:40 UTC  
64.28.108.203 , vatican.com , 57.521 , 22/11/2018 00:04:42 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.469 , 22/11/2018 00:04:44 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 13.032 , 22/11/2018 00:04:46 UTC  
10.0.0.1 , 10.0.0.1 , 1.175 , 22/11/2018 00:04:58 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 13.068 , 22/11/2018 00:05:00 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.648 , 22/11/2018 00:05:03 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.616 , 22/11/2018 00:05:05 UTC  
64.28.108.203 , vatican.com , 57.002 , 22/11/2018 00:05:07 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.863 , 22/11/2018 00:05:09 UTC  
sfo03s06-in-x01.1e100.net (2607:f8b0:4005:806::2001 , navycaptain-therealnavy.blogspot.com , 13.186 , 22/11/2018 00:05:11 UTC  
10.0.0.1 , 10.0.0.1 , 1.056 , 22/11/2018 00:05:23 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 13.316 , 22/11/2018 00:05:25 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 59.346 , 22/11/2018 00:05:27 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 12.947 , 22/11/2018 00:05:29 UTC  
64.28.108.203 , vatican.com , 57.478 , 22/11/2018 00:05:32 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.556 , 22/11/2018 00:05:34 UTC  
sfo03s06-in-x01.1e100.net (2607:f8b0:4005:806::2001 , navycaptain-therealnavy.blogspot.com , 13.265 , 22/11/2018 00:05:36 UTC  
10.0.0.1 , 10.0.0.1 , 1.122 , 22/11/2018 00:05:48 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 12.871 , 22/11/2018 00:05:50 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 86.478 , 22/11/2018 00:05:52 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.234 , 22/11/2018 00:05:54 UTC  
64.28.108.203 , vatican.com , 57.274 , 22/11/2018 00:05:56 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.819 , 22/11/2018 00:05:58 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 13.445 , 22/11/2018 00:06:00 UTC  
10.0.0.1 , 10.0.0.1 , 1.386 , 22/11/2018 00:06:13 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 13.373 , 22/11/2018 00:06:15 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 86.573 , 22/11/2018 00:06:17 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.813 , 22/11/2018 00:06:19 UTC  
64.28.108.203 , vatican.com , 56.635 , 22/11/2018 00:06:21 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.371 , 22/11/2018 00:06:23 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 13.370 , 22/11/2018 00:06:25 UTC  
10.0.0.1 , 10.0.0.1 , 1.455 , 22/11/2018 00:06:37 UTC  
sfo03s07-in-x0e.1e100.net (2607:f8b0:4005:808::200e , google.com , 13.226 , 22/11/2018 00:06:39 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 59.302 , 22/11/2018 00:06:41 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.005 , 22/11/2018 00:06:44 UTC  
64.28.108.203 , vatican.com , 57.466 , 22/11/2018 00:06:46 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.921 , 22/11/2018 00:06:48 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 13.143 , 22/11/2018 00:06:50 UTC  
10.0.0.1 , 10.0.0.1 , 0.957 , 22/11/2018 00:07:02 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 12.751 , 22/11/2018 00:07:04 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 61.616 , 22/11/2018 00:07:06 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.441 , 22/11/2018 00:07:08 UTC  
64.28.108.203 , vatican.com , 57.115 , 22/11/2018 00:07:11 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.741 , 22/11/2018 00:07:13 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 13.230 , 22/11/2018 00:07:15 UTC  
10.0.0.1 , 10.0.0.1 , 1.365 , 22/11/2018 00:07:27 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 13.140 , 22/11/2018 00:07:29 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 61.902 , 22/11/2018 00:07:31 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.978 , 22/11/2018 00:07:33 UTC  
64.28.108.203 , vatican.com , 57.017 , 22/11/2018 00:07:35 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.094 , 22/11/2018 00:07:37 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 12.615 , 22/11/2018 00:07:39 UTC  
10.0.0.1 , 10.0.0.1 , 1.199 , 22/11/2018 00:07:52 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 13.216 , 22/11/2018 00:07:54 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 81.753 , 22/11/2018 00:07:56 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.391 , 22/11/2018 00:07:58 UTC  
64.28.108.203 , vatican.com , 57.793 , 22/11/2018 00:08:00 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.425 , 22/11/2018 00:08:02 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 13.124 , 22/11/2018 00:08:04 UTC  
10.0.0.1 , 10.0.0.1 , 0.919 , 22/11/2018 00:08:16 UTC  
sfo03s06-in-x0e.1e100.net (2607:f8b0:4005:806::200e , google.com , 13.410 , 22/11/2018 00:08:18 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 81.484 , 22/11/2018 00:08:20 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.584 , 22/11/2018 00:08:23 UTC  
64.28.108.203 , vatican.com , 57.540 , 22/11/2018 00:08:25 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.393 , 22/11/2018 00:08:27 UTC  
sfo03s06-in-x01.1e100.net (2607:f8b0:4005:806::2001 , navycaptain-therealnavy.blogspot.com , 13.438 , 22/11/2018 00:08:29 UTC  
10.0.0.1 , 10.0.0.1 , 1.344 , 22/11/2018 00:08:41 UTC  
sfo03s06-in-x0e.1e100.net (2607:f8b0:4005:806::200e , google.com , 13.445 , 22/11/2018 00:08:43 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.365 , 22/11/2018 00:08:45 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.941 , 22/11/2018 00:08:47 UTC  
64.28.108.203 , vatican.com , 56.889 , 22/11/2018 00:08:49 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 12.994 , 22/11/2018 00:08:52 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 12.707 , 22/11/2018 00:08:54 UTC  
10.0.0.1 , 10.0.0.1 , 1.219 , 22/11/2018 00:09:06 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 13.372 , 22/11/2018 00:09:08 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 59.813 , 22/11/2018 00:09:10 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.943 , 22/11/2018 00:09:12 UTC  
64.28.108.203 , vatican.com , 57.358 , 22/11/2018 00:09:14 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.566 , 22/11/2018 00:09:16 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 13.020 , 22/11/2018 00:09:18 UTC  
10.0.0.1 , 10.0.0.1 , 1.226 , 22/11/2018 00:09:30 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 13.084 , 22/11/2018 00:09:33 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 81.825 , 22/11/2018 00:09:35 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.658 , 22/11/2018 00:09:37 UTC  
64.28.108.203 , vatican.com , 57.265 , 22/11/2018 00:09:39 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.363 , 22/11/2018 00:09:41 UTC  
sfo07s13-in-x01.1e100.net (2607:f8b0:4005:804::2001 , navycaptain-therealnavy.blogspot.com , 13.049 , 22/11/2018 00:09:43 UTC  
10.0.0.1 , 10.0.0.1 , 1.110 , 22/11/2018 00:09:55 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 13.394 , 22/11/2018 00:09:57 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 80.825 , 22/11/2018 00:09:59 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.487 , 22/11/2018 00:10:02 UTC  
64.28.108.203 , vatican.com , 57.202 , 22/11/2018 00:10:04 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 12.900 , 22/11/2018 00:10:06 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 12.973 , 22/11/2018 00:10:08 UTC  
10.0.0.1 , 10.0.0.1 , 1.721 , 22/11/2018 00:10:20 UTC  
sfo03s06-in-x0e.1e100.net (2607:f8b0:4005:806::200e , google.com , 13.421 , 22/11/2018 00:10:22 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 33.189 , 22/11/2018 00:10:24 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.480 , 22/11/2018 00:10:26 UTC  
64.28.108.203 , vatican.com , 57.368 , 22/11/2018 00:10:28 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 12.933 , 22/11/2018 00:10:30 UTC  
sfo03s18-in-x01.1e100.net (2607:f8b0:4005:80b::2001 , navycaptain-therealnavy.blogspot.com , 13.545 , 22/11/2018 00:10:33 UTC  
10.0.0.1 , 10.0.0.1 , 1.001 , 22/11/2018 00:10:45 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 13.248 , 22/11/2018 00:10:47 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 59.724 , 22/11/2018 00:10:49 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.132 , 22/11/2018 00:10:51 UTC  
64.28.108.203 , vatican.com , 57.624 , 22/11/2018 00:10:53 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.293 , 22/11/2018 00:10:55 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 14.812 , 22/11/2018 00:10:57 UTC  
10.0.0.1 , 10.0.0.1 , 1.432 , 22/11/2018 00:11:09 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 13.282 , 22/11/2018 00:11:11 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 61.830 , 22/11/2018 00:11:13 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.610 , 22/11/2018 00:11:16 UTC  
64.28.108.203 , vatican.com , 57.716 , 22/11/2018 00:11:18 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.189 , 22/11/2018 00:11:20 UTC  
sfo03s06-in-x01.1e100.net (2607:f8b0:4005:806::2001 , navycaptain-therealnavy.blogspot.com , 13.431 , 22/11/2018 00:11:22 UTC  
10.0.0.1 , 10.0.0.1 , 1.093 , 22/11/2018 00:11:34 UTC  
sfo07s13-in-x0e.1e100.net (2607:f8b0:4005:804::200e , google.com , 13.514 , 22/11/2018 00:11:36 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 32.963 , 22/11/2018 00:11:38 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 12.800 , 22/11/2018 00:11:40 UTC  
64.28.108.203 , vatican.com , 57.566 , 22/11/2018 00:11:42 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.418 , 22/11/2018 00:11:45 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 13.295 , 22/11/2018 00:11:47 UTC  
10.0.0.1 , 10.0.0.1 , 1.211 , 22/11/2018 00:11:59 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 13.335 , 22/11/2018 00:12:01 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.782 , 22/11/2018 00:12:03 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.404 , 22/11/2018 00:12:05 UTC  
64.28.108.203 , vatican.com , 57.869 , 22/11/2018 00:12:07 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.771 , 22/11/2018 00:12:09 UTC  
sfo07s17-in-x01.1e100.net (2607:f8b0:4005:80a::2001 , navycaptain-therealnavy.blogspot.com , 13.811 , 22/11/2018 00:12:11 UTC  
10.0.0.1 , 10.0.0.1 , 0.904 , 22/11/2018 00:12:23 UTC  
sfo07s17-in-x0e.1e100.net (2607:f8b0:4005:80a::200e , google.com , 13.516 , 22/11/2018 00:12:26 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 33.632 , 22/11/2018 00:12:28 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 13.196 , 22/11/2018 00:12:30 UTC  
64.28.108.203 , vatican.com , 56.778 , 22/11/2018 00:12:32 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 13.398 , 22/11/2018 00:12:34 UTC  
