script starting at 24/11/2018 00:00:21 UTC
from this device:
uid=0(root) gid=0(root) groups=0(root)
10.0.0.1 , 10.0.0.1 , 2.213 , 24/11/2018 00:00:21 UTC  
10.0.0.1 , 10.0.0.1 , 2.181 , 24/11/2018 00:02:25 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 17.215 , 24/11/2018 00:02:28 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.674 , 24/11/2018 00:02:30 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.338 , 24/11/2018 00:02:32 UTC  
64.28.108.203 , vatican.com , 58.889 , 24/11/2018 00:02:34 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.262 , 24/11/2018 00:02:36 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 17.229 , 24/11/2018 00:02:38 UTC  
10.0.0.1 , 10.0.0.1 , 2.286 , 24/11/2018 00:02:50 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 13.840 , 24/11/2018 00:02:52 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.762 , 24/11/2018 00:02:54 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.397 , 24/11/2018 00:02:57 UTC  
64.28.108.203 , vatican.com , 61.792 , 24/11/2018 00:02:59 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.508 , 24/11/2018 00:03:01 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 14.489 , 24/11/2018 00:03:03 UTC  
10.0.0.1 , 10.0.0.1 , 1.782 , 24/11/2018 00:03:15 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.690 , 24/11/2018 00:03:17 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 88.570 , 24/11/2018 00:03:19 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.899 , 24/11/2018 00:03:21 UTC  
64.28.108.203 , vatican.com , 58.482 , 24/11/2018 00:03:23 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.084 , 24/11/2018 00:03:25 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 14.419 , 24/11/2018 00:03:27 UTC  
10.0.0.1 , 10.0.0.1 , 2.057 , 24/11/2018 00:03:40 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.460 , 24/11/2018 00:03:42 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 63.106 , 24/11/2018 00:03:44 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.334 , 24/11/2018 00:03:46 UTC  
64.28.108.203 , vatican.com , 58.909 , 24/11/2018 00:03:48 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.587 , 24/11/2018 00:03:50 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 14.152 , 24/11/2018 00:03:52 UTC  
10.0.0.1 , 10.0.0.1 , 2.030 , 24/11/2018 00:04:04 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.097 , 24/11/2018 00:04:06 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 34.677 , 24/11/2018 00:04:08 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.115 , 24/11/2018 00:04:10 UTC  
64.28.108.203 , vatican.com , 58.880 , 24/11/2018 00:04:12 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.597 , 24/11/2018 00:04:15 UTC  
sfo03s07-in-x01.1e100.net (2607:f8b0:4005:808::2001 , navycaptain-therealnavy.blogspot.com , 14.264 , 24/11/2018 00:04:17 UTC  
10.0.0.1 , 10.0.0.1 , 1.912 , 24/11/2018 00:04:29 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.012 , 24/11/2018 00:04:31 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 88.062 , 24/11/2018 00:04:33 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.868 , 24/11/2018 00:04:35 UTC  
64.28.108.203 , vatican.com , 58.427 , 24/11/2018 00:04:37 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.656 , 24/11/2018 00:04:39 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.173 , 24/11/2018 00:04:41 UTC  
10.0.0.1 , 10.0.0.1 , 2.156 , 24/11/2018 00:04:54 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 16.807 , 24/11/2018 00:04:56 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 51.084 , 24/11/2018 00:04:58 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.782 , 24/11/2018 00:05:00 UTC  
64.28.108.203 , vatican.com , 58.763 , 24/11/2018 00:05:02 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.738 , 24/11/2018 00:05:04 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.369 , 24/11/2018 00:05:06 UTC  
10.0.0.1 , 10.0.0.1 , 1.939 , 24/11/2018 00:05:19 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.394 , 24/11/2018 00:05:21 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.566 , 24/11/2018 00:05:23 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.017 , 24/11/2018 00:05:25 UTC  
64.28.108.203 , vatican.com , 58.709 , 24/11/2018 00:05:27 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.011 , 24/11/2018 00:05:29 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.101 , 24/11/2018 00:05:31 UTC  
10.0.0.1 , 10.0.0.1 , 1.926 , 24/11/2018 00:05:43 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.621 , 24/11/2018 00:05:45 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 92.978 , 24/11/2018 00:05:47 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 16.843 , 24/11/2018 00:05:50 UTC  
64.28.108.203 , vatican.com , 59.040 , 24/11/2018 00:05:52 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.183 , 24/11/2018 00:05:54 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.352 , 24/11/2018 00:05:56 UTC  
10.0.0.1 , 10.0.0.1 , 1.862 , 24/11/2018 00:06:08 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.601 , 24/11/2018 00:06:10 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 63.453 , 24/11/2018 00:06:12 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 17.994 , 24/11/2018 00:06:14 UTC  
64.28.108.203 , vatican.com , 61.364 , 24/11/2018 00:06:17 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.779 , 24/11/2018 00:06:19 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.637 , 24/11/2018 00:06:21 UTC  
10.0.0.1 , 10.0.0.1 , 1.809 , 24/11/2018 00:06:33 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 17.515 , 24/11/2018 00:06:35 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 35.042 , 24/11/2018 00:06:37 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.235 , 24/11/2018 00:06:39 UTC  
64.28.108.203 , vatican.com , 59.467 , 24/11/2018 00:06:41 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.289 , 24/11/2018 00:06:43 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.739 , 24/11/2018 00:06:46 UTC  
10.0.0.1 , 10.0.0.1 , 1.899 , 24/11/2018 00:06:58 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.655 , 24/11/2018 00:07:00 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 88.339 , 24/11/2018 00:07:02 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.311 , 24/11/2018 00:07:04 UTC  
64.28.108.203 , vatican.com , 63.913 , 24/11/2018 00:07:06 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 19.352 , 24/11/2018 00:07:08 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 16.278 , 24/11/2018 00:07:10 UTC  
10.0.0.1 , 10.0.0.1 , 1.832 , 24/11/2018 00:07:22 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.604 , 24/11/2018 00:07:24 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.292 , 24/11/2018 00:07:26 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.222 , 24/11/2018 00:07:29 UTC  
64.28.108.203 , vatican.com , 58.470 , 24/11/2018 00:07:31 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 19.752 , 24/11/2018 00:07:33 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 16.440 , 24/11/2018 00:07:35 UTC  
10.0.0.1 , 10.0.0.1 , 1.954 , 24/11/2018 00:07:47 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 19.755 , 24/11/2018 00:07:49 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.071 , 24/11/2018 00:07:51 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.026 , 24/11/2018 00:07:53 UTC  
64.28.108.203 , vatican.com , 58.172 , 24/11/2018 00:07:56 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.544 , 24/11/2018 00:07:58 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 13.807 , 24/11/2018 00:08:00 UTC  
10.0.0.1 , 10.0.0.1 , 2.120 , 24/11/2018 00:08:12 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.395 , 24/11/2018 00:08:14 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 62.635 , 24/11/2018 00:08:16 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.974 , 24/11/2018 00:08:18 UTC  
64.28.108.203 , vatican.com , 59.008 , 24/11/2018 00:08:20 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.871 , 24/11/2018 00:08:22 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.260 , 24/11/2018 00:08:24 UTC  
10.0.0.1 , 10.0.0.1 , 2.095 , 24/11/2018 00:08:37 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.664 , 24/11/2018 00:08:39 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.228 , 24/11/2018 00:08:41 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.821 , 24/11/2018 00:08:43 UTC  
64.28.108.203 , vatican.com , 58.529 , 24/11/2018 00:08:45 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 19.689 , 24/11/2018 00:08:47 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.950 , 24/11/2018 00:08:49 UTC  
10.0.0.1 , 10.0.0.1 , 2.119 , 24/11/2018 00:09:01 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.577 , 24/11/2018 00:09:03 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 63.064 , 24/11/2018 00:09:05 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.350 , 24/11/2018 00:09:07 UTC  
64.28.108.203 , vatican.com , 58.355 , 24/11/2018 00:09:09 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.433 , 24/11/2018 00:09:12 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.021 , 24/11/2018 00:09:14 UTC  
10.0.0.1 , 10.0.0.1 , 2.057 , 24/11/2018 00:09:26 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.912 , 24/11/2018 00:09:28 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 87.727 , 24/11/2018 00:09:30 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 14.702 , 24/11/2018 00:09:32 UTC  
64.28.108.203 , vatican.com , 59.411 , 24/11/2018 00:09:34 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.824 , 24/11/2018 00:09:36 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 16.514 , 24/11/2018 00:09:38 UTC  
10.0.0.1 , 10.0.0.1 , 1.904 , 24/11/2018 00:09:51 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.151 , 24/11/2018 00:09:53 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 88.000 , 24/11/2018 00:09:55 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.550 , 24/11/2018 00:09:57 UTC  
64.28.108.203 , vatican.com , 58.299 , 24/11/2018 00:09:59 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.215 , 24/11/2018 00:10:01 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.363 , 24/11/2018 00:10:03 UTC  
10.0.0.1 , 10.0.0.1 , 2.026 , 24/11/2018 00:10:15 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 17.360 , 24/11/2018 00:10:17 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 35.422 , 24/11/2018 00:10:20 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 16.537 , 24/11/2018 00:10:22 UTC  
64.28.108.203 , vatican.com , 61.273 , 24/11/2018 00:10:24 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.048 , 24/11/2018 00:10:26 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 17.375 , 24/11/2018 00:10:28 UTC  
10.0.0.1 , 10.0.0.1 , 2.066 , 24/11/2018 00:10:40 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.860 , 24/11/2018 00:10:42 UTC  
media-router-fp1.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::4 , yahoo.com , 37.393 , 24/11/2018 00:10:44 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 13.915 , 24/11/2018 00:10:46 UTC  
64.28.108.203 , vatican.com , 59.544 , 24/11/2018 00:10:49 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.358 , 24/11/2018 00:10:51 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.405 , 24/11/2018 00:10:53 UTC  
10.0.0.1 , 10.0.0.1 , 1.951 , 24/11/2018 00:11:05 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.207 , 24/11/2018 00:11:07 UTC  
media-router-fp2.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::4 , yahoo.com , 48.925 , 24/11/2018 00:11:09 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.493 , 24/11/2018 00:11:11 UTC  
64.28.108.203 , vatican.com , 59.272 , 24/11/2018 00:11:13 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.952 , 24/11/2018 00:11:15 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.677 , 24/11/2018 00:11:17 UTC  
10.0.0.1 , 10.0.0.1 , 1.893 , 24/11/2018 00:11:30 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 15.307 , 24/11/2018 00:11:32 UTC  
media-router-fp1.prod1.media.vip.ne1.yahoo.com (2001:4998:44:41d::3 , yahoo.com , 63.904 , 24/11/2018 00:11:34 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 15.142 , 24/11/2018 00:11:36 UTC  
64.28.108.203 , vatican.com , 61.193 , 24/11/2018 00:11:38 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.231 , 24/11/2018 00:11:40 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.564 , 24/11/2018 00:11:42 UTC  
10.0.0.1 , 10.0.0.1 , 1.848 , 24/11/2018 00:11:54 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 17.448 , 24/11/2018 00:11:56 UTC  
media-router-fp1.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::10 , yahoo.com , 86.988 , 24/11/2018 00:11:58 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.078 , 24/11/2018 00:12:01 UTC  
64.28.108.203 , vatican.com , 58.642 , 24/11/2018 00:12:03 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 14.603 , 24/11/2018 00:12:05 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 14.910 , 24/11/2018 00:12:07 UTC  
10.0.0.1 , 10.0.0.1 , 2.034 , 24/11/2018 00:12:19 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 17.688 , 24/11/2018 00:12:21 UTC  
media-router-fp2.prod1.media.vip.bf1.yahoo.com (2001:4998:58:1836::11 , yahoo.com , 88.902 , 24/11/2018 00:12:23 UTC  
2606:4700:30::681f:5e3b (2606:4700:30::681f:5e3b , aline.com , 14.551 , 24/11/2018 00:12:25 UTC  
64.28.108.203 , vatican.com , 58.668 , 24/11/2018 00:12:27 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 17.717 , 24/11/2018 00:12:29 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.820 , 24/11/2018 00:12:32 UTC  
10.0.0.1 , 10.0.0.1 , 1.881 , 24/11/2018 00:12:44 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.593 , 24/11/2018 00:12:46 UTC  
media-router-fp2.prod1.media.vip.gq1.yahoo.com (2001:4998:c:1023::5 , yahoo.com , 34.758 , 24/11/2018 00:12:48 UTC  
2606:4700:30::681f:5f3b (2606:4700:30::681f:5f3b , aline.com , 15.114 , 24/11/2018 00:12:50 UTC  
64.28.108.203 , vatican.com , 59.411 , 24/11/2018 00:12:52 UTC  
edge-star-mini6-shv-01-sjc3.facebook.com (2a03:2880:f131:83:face:b00c:0:25de , facebook.com , 15.275 , 24/11/2018 00:12:54 UTC  
sfo03s08-in-x01.1e100.net (2607:f8b0:4005:809::2001 , navycaptain-therealnavy.blogspot.com , 15.088 , 24/11/2018 00:12:56 UTC  
10.0.0.1 , 10.0.0.1 , 1.851 , 24/11/2018 00:13:08 UTC  
sfo03s08-in-x0e.1e100.net (2607:f8b0:4005:809::200e , google.com , 14.865 , 24/11/2018 00:13:10 UTC  
